t 1 jL0300
3.1710000e-001 -4.1986168e-002 4.1986168e-002
3.1720000e-001 -4.1944223e-002 4.1944223e-002
3.1730000e-001 -4.1902321e-002 4.1902321e-002
3.1740000e-001 -4.1860461e-002 4.1860461e-002
3.1750000e-001 -4.1818642e-002 4.1818642e-002
3.1760000e-001 -4.1776865e-002 4.1776865e-002
3.1770000e-001 -4.1735130e-002 4.1735130e-002
3.1780000e-001 -4.1693437e-002 4.1693437e-002
3.1790000e-001 -4.1651785e-002 4.1651785e-002
3.1800000e-001 -4.1610175e-002 4.1610175e-002
3.1810000e-001 -4.1568606e-002 4.1568606e-002
3.1820000e-001 -4.1527079e-002 4.1527079e-002
3.1830000e-001 -4.1485593e-002 4.1485593e-002
3.1840000e-001 -4.1444149e-002 4.1444149e-002
3.1850000e-001 -4.1402746e-002 4.1402746e-002
3.1860000e-001 -4.1361385e-002 4.1361385e-002
3.1870000e-001 -4.1320065e-002 4.1320065e-002
3.1880000e-001 -4.1278786e-002 4.1278786e-002
3.1890000e-001 -4.1237549e-002 4.1237549e-002
3.1900000e-001 -4.1196352e-002 4.1196352e-002
3.1910000e-001 -4.1155197e-002 4.1155197e-002
3.1920000e-001 -4.1114083e-002 4.1114083e-002
3.1930000e-001 -4.1073010e-002 4.1073010e-002
3.1940000e-001 -4.1031978e-002 4.1031978e-002
3.1950000e-001 -4.0990987e-002 4.0990987e-002
3.1960000e-001 -4.0950037e-002 4.0950037e-002
3.1970000e-001 -4.0909128e-002 4.0909128e-002
3.1980000e-001 -4.0868260e-002 4.0868260e-002
3.1990000e-001 -4.0827432e-002 4.0827432e-002
3.2000000e-001 -4.0786646e-002 4.0786646e-002
3.2010000e-001 -4.0745900e-002 4.0745900e-002
3.2020000e-001 -4.0705194e-002 4.0705194e-002
3.2030000e-001 -4.0664530e-002 4.0664530e-002
3.2040000e-001 -4.0623906e-002 4.0623906e-002
3.2050000e-001 -4.0583323e-002 4.0583323e-002
3.2060000e-001 -4.0542780e-002 4.0542780e-002
3.2070000e-001 -4.0502278e-002 4.0502278e-002
3.2080000e-001 -4.0461816e-002 4.0461816e-002
3.2090000e-001 -4.0421394e-002 4.0421394e-002
3.2100000e-001 -4.0381013e-002 4.0381013e-002
3.2110000e-001 -4.0340673e-002 4.0340673e-002
3.2120000e-001 -4.0300372e-002 4.0300372e-002
3.2130000e-001 -4.0260112e-002 4.0260112e-002
3.2140000e-001 -4.0219892e-002 4.0219892e-002
3.2150000e-001 -4.0179713e-002 4.0179713e-002
3.2160000e-001 -4.0139573e-002 4.0139573e-002
3.2170000e-001 -4.0099474e-002 4.0099474e-002
3.2180000e-001 -4.0059414e-002 4.0059414e-002
3.2190000e-001 -4.0019395e-002 4.0019395e-002
3.2200000e-001 -3.9979415e-002 3.9979415e-002
3.2210000e-001 -3.9939476e-002 3.9939476e-002
3.2220000e-001 -3.9899576e-002 3.9899576e-002
3.2230000e-001 -3.9859717e-002 3.9859717e-002
3.2240000e-001 -3.9819897e-002 3.9819897e-002
3.2250000e-001 -3.9780117e-002 3.9780117e-002
3.2260000e-001 -3.9740376e-002 3.9740376e-002
3.2270000e-001 -3.9700676e-002 3.9700676e-002
3.2280000e-001 -3.9661015e-002 3.9661015e-002
3.2290000e-001 -3.9621393e-002 3.9621393e-002
3.2300000e-001 -3.9581811e-002 3.9581811e-002
3.2310000e-001 -3.9542269e-002 3.9542269e-002
3.2320000e-001 -3.9502766e-002 3.9502766e-002
3.2330000e-001 -3.9463303e-002 3.9463303e-002
3.2340000e-001 -3.9423879e-002 3.9423879e-002
3.2350000e-001 -3.9384495e-002 3.9384495e-002
3.2360000e-001 -3.9345149e-002 3.9345149e-002
3.2370000e-001 -3.9305844e-002 3.9305844e-002
3.2380000e-001 -3.9266577e-002 3.9266577e-002
3.2390000e-001 -3.9227350e-002 3.9227350e-002
3.2400000e-001 -3.9188162e-002 3.9188162e-002
3.2410000e-001 -3.9149013e-002 3.9149013e-002
3.2420000e-001 -3.9109903e-002 3.9109903e-002
3.2430000e-001 -3.9070832e-002 3.9070832e-002
3.2440000e-001 -3.9031800e-002 3.9031800e-002
3.2450000e-001 -3.8992807e-002 3.8992807e-002
3.2460000e-001 -3.8953853e-002 3.8953853e-002
3.2470000e-001 -3.8914938e-002 3.8914938e-002
3.2480000e-001 -3.8876062e-002 3.8876062e-002
3.2490000e-001 -3.8837225e-002 3.8837225e-002
3.2500000e-001 -3.8798427e-002 3.8798427e-002
3.2510000e-001 -3.8759667e-002 3.8759667e-002
3.2520000e-001 -3.8720946e-002 3.8720946e-002
3.2530000e-001 -3.8682264e-002 3.8682264e-002
3.2540000e-001 -3.8643620e-002 3.8643620e-002
3.2550000e-001 -3.8605015e-002 3.8605015e-002
3.2560000e-001 -3.8566449e-002 3.8566449e-002
3.2570000e-001 -3.8527921e-002 3.8527921e-002
3.2580000e-001 -3.8489431e-002 3.8489431e-002
3.2590000e-001 -3.8450980e-002 3.8450980e-002
3.2600000e-001 -3.8412568e-002 3.8412568e-002
3.2610000e-001 -3.8374194e-002 3.8374194e-002
3.2620000e-001 -3.8335858e-002 3.8335858e-002
3.2630000e-001 -3.8297560e-002 3.8297560e-002
3.2640000e-001 -3.8259301e-002 3.8259301e-002
3.2650000e-001 -3.8221080e-002 3.8221080e-002
3.2660000e-001 -3.8182897e-002 3.8182897e-002
3.2670000e-001 -3.8144752e-002 3.8144752e-002
3.2680000e-001 -3.8106646e-002 3.8106646e-002
3.2690000e-001 -3.8068577e-002 3.8068577e-002
3.2700000e-001 -3.8030546e-002 3.8030546e-002
3.2710000e-001 -3.7992554e-002 3.7992554e-002
3.2720000e-001 -3.7954599e-002 3.7954599e-002
3.2730000e-001 -3.7916683e-002 3.7916683e-002
3.2740000e-001 -3.7878804e-002 3.7878804e-002
3.2750000e-001 -3.7840963e-002 3.7840963e-002
3.2760000e-001 -3.7803160e-002 3.7803160e-002
3.2770000e-001 -3.7765394e-002 3.7765394e-002
3.2780000e-001 -3.7727667e-002 3.7727667e-002
3.2790000e-001 -3.7689977e-002 3.7689977e-002
3.2800000e-001 -3.7652324e-002 3.7652324e-002
3.2810000e-001 -3.7614710e-002 3.7614710e-002
3.2820000e-001 -3.7577132e-002 3.7577132e-002
3.2830000e-001 -3.7539593e-002 3.7539593e-002
3.2840000e-001 -3.7502091e-002 3.7502091e-002
3.2850000e-001 -3.7464626e-002 3.7464626e-002
3.2860000e-001 -3.7427199e-002 3.7427199e-002
3.2870000e-001 -3.7389809e-002 3.7389809e-002
3.2880000e-001 -3.7352457e-002 3.7352457e-002
3.2890000e-001 -3.7315142e-002 3.7315142e-002
3.2900000e-001 -3.7277864e-002 3.7277864e-002
3.2910000e-001 -3.7240623e-002 3.7240623e-002
3.2920000e-001 -3.7203420e-002 3.7203420e-002
3.2930000e-001 -3.7166253e-002 3.7166253e-002
3.2940000e-001 -3.7129124e-002 3.7129124e-002
3.2950000e-001 -3.7092032e-002 3.7092032e-002
3.2960000e-001 -3.7054977e-002 3.7054977e-002
3.2970000e-001 -3.7017959e-002 3.7017959e-002
3.2980000e-001 -3.6980978e-002 3.6980978e-002
3.2990000e-001 -3.6944034e-002 3.6944034e-002
3.3000000e-001 -3.6907127e-002 3.6907127e-002
3.3010000e-001 -3.6870257e-002 3.6870257e-002
3.3020000e-001 -3.6833423e-002 3.6833423e-002
3.3030000e-001 -3.6796627e-002 3.6796627e-002
3.3040000e-001 -3.6759867e-002 3.6759867e-002
3.3050000e-001 -3.6723144e-002 3.6723144e-002
3.3060000e-001 -3.6686457e-002 3.6686457e-002
3.3070000e-001 -3.6649808e-002 3.6649808e-002
3.3080000e-001 -3.6613194e-002 3.6613194e-002
3.3090000e-001 -3.6576618e-002 3.6576618e-002
3.3100000e-001 -3.6540078e-002 3.6540078e-002
3.3110000e-001 -3.6503574e-002 3.6503574e-002
3.3120000e-001 -3.6467107e-002 3.6467107e-002
3.3130000e-001 -3.6430676e-002 3.6430676e-002
3.3140000e-001 -3.6394282e-002 3.6394282e-002
3.3150000e-001 -3.6357924e-002 3.6357924e-002
3.3160000e-001 -3.6321602e-002 3.6321602e-002
3.3170000e-001 -3.6285317e-002 3.6285317e-002
3.3180000e-001 -3.6249068e-002 3.6249068e-002
3.3190000e-001 -3.6212855e-002 3.6212855e-002
3.3200000e-001 -3.6176679e-002 3.6176679e-002
3.3210000e-001 -3.6140538e-002 3.6140538e-002
3.3220000e-001 -3.6104434e-002 3.6104434e-002
3.3230000e-001 -3.6068365e-002 3.6068365e-002
3.3240000e-001 -3.6032333e-002 3.6032333e-002
3.3250000e-001 -3.5996337e-002 3.5996337e-002
3.3260000e-001 -3.5960376e-002 3.5960376e-002
3.3270000e-001 -3.5924452e-002 3.5924452e-002
3.3280000e-001 -3.5888563e-002 3.5888563e-002
3.3290000e-001 -3.5852710e-002 3.5852710e-002
3.3300000e-001 -3.5816894e-002 3.5816894e-002
3.3310000e-001 -3.5781112e-002 3.5781112e-002
3.3320000e-001 -3.5745367e-002 3.5745367e-002
3.3330000e-001 -3.5709657e-002 3.5709657e-002
3.3340000e-001 -3.5673983e-002 3.5673983e-002
3.3350000e-001 -3.5638345e-002 3.5638345e-002
3.3360000e-001 -3.5602742e-002 3.5602742e-002
3.3370000e-001 -3.5567175e-002 3.5567175e-002
3.3380000e-001 -3.5531644e-002 3.5531644e-002
3.3390000e-001 -3.5496147e-002 3.5496147e-002
3.3400000e-001 -3.5460687e-002 3.5460687e-002
3.3410000e-001 -3.5425261e-002 3.5425261e-002
3.3420000e-001 -3.5389872e-002 3.5389872e-002
3.3430000e-001 -3.5354517e-002 3.5354517e-002
3.3440000e-001 -3.5319198e-002 3.5319198e-002
3.3450000e-001 -3.5283914e-002 3.5283914e-002
3.3460000e-001 -3.5248665e-002 3.5248665e-002
3.3470000e-001 -3.5213452e-002 3.5213452e-002
3.3480000e-001 -3.5178274e-002 3.5178274e-002
3.3490000e-001 -3.5143130e-002 3.5143130e-002
3.3500000e-001 -3.5108022e-002 3.5108022e-002
3.3510000e-001 -3.5072949e-002 3.5072949e-002
3.3520000e-001 -3.5037912e-002 3.5037912e-002
3.3530000e-001 -3.5002909e-002 3.5002909e-002
3.3540000e-001 -3.4967941e-002 3.4967941e-002
3.3550000e-001 -3.4933008e-002 3.4933008e-002
3.3560000e-001 -3.4898110e-002 3.4898110e-002
3.3570000e-001 -3.4863246e-002 3.4863246e-002
3.3580000e-001 -3.4828418e-002 3.4828418e-002
3.3590000e-001 -3.4793624e-002 3.4793624e-002
3.3600000e-001 -3.4758865e-002 3.4758865e-002
3.3610000e-001 -3.4724141e-002 3.4724141e-002
3.3620000e-001 -3.4689452e-002 3.4689452e-002
3.3630000e-001 -3.4654797e-002 3.4654797e-002
3.3640000e-001 -3.4620177e-002 3.4620177e-002
3.3650000e-001 -3.4585591e-002 3.4585591e-002
3.3660000e-001 -3.4551040e-002 3.4551040e-002
3.3670000e-001 -3.4516524e-002 3.4516524e-002
3.3680000e-001 -3.4482042e-002 3.4482042e-002
3.3690000e-001 -3.4447594e-002 3.4447594e-002
3.3700000e-001 -3.4413181e-002 3.4413181e-002
3.3710000e-001 -3.4378802e-002 3.4378802e-002
3.3720000e-001 -3.4344458e-002 3.4344458e-002
3.3730000e-001 -3.4310147e-002 3.4310147e-002
3.3740000e-001 -3.4275872e-002 3.4275872e-002
3.3750000e-001 -3.4241630e-002 3.4241630e-002
3.3760000e-001 -3.4207423e-002 3.4207423e-002
3.3770000e-001 -3.4173249e-002 3.4173249e-002
3.3780000e-001 -3.4139110e-002 3.4139110e-002
3.3790000e-001 -3.4105005e-002 3.4105005e-002
3.3800000e-001 -3.4070934e-002 3.4070934e-002
3.3810000e-001 -3.4036897e-002 3.4036897e-002
3.3820000e-001 -3.4002894e-002 3.4002894e-002
3.3830000e-001 -3.3968926e-002 3.3968926e-002
3.3840000e-001 -3.3934991e-002 3.3934991e-002
3.3850000e-001 -3.3901089e-002 3.3901089e-002
3.3860000e-001 -3.3867222e-002 3.3867222e-002
3.3870000e-001 -3.3833389e-002 3.3833389e-002
3.3880000e-001 -3.3799589e-002 3.3799589e-002
3.3890000e-001 -3.3765823e-002 3.3765823e-002
3.3900000e-001 -3.3732091e-002 3.3732091e-002
3.3910000e-001 -3.3698393e-002 3.3698393e-002
3.3920000e-001 -3.3664728e-002 3.3664728e-002
3.3930000e-001 -3.3631097e-002 3.3631097e-002
3.3940000e-001 -3.3597500e-002 3.3597500e-002
3.3950000e-001 -3.3563936e-002 3.3563936e-002
3.3960000e-001 -3.3530405e-002 3.3530405e-002
3.3970000e-001 -3.3496908e-002 3.3496908e-002
3.3980000e-001 -3.3463445e-002 3.3463445e-002
3.3990000e-001 -3.3430015e-002 3.3430015e-002
3.4000000e-001 -3.3396618e-002 3.3396618e-002
3.4010000e-001 -3.3363255e-002 3.3363255e-002
3.4020000e-001 -3.3329925e-002 3.3329925e-002
3.4030000e-001 -3.3296628e-002 3.3296628e-002
3.4040000e-001 -3.3263365e-002 3.3263365e-002
3.4050000e-001 -3.3230135e-002 3.3230135e-002
3.4060000e-001 -3.3196938e-002 3.3196938e-002
3.4070000e-001 -3.3163774e-002 3.3163774e-002
3.4080000e-001 -3.3130644e-002 3.3130644e-002
3.4090000e-001 -3.3097546e-002 3.3097546e-002
3.4100000e-001 -3.3064482e-002 3.3064482e-002
3.4110000e-001 -3.3031450e-002 3.3031450e-002
3.4120000e-001 -3.2998452e-002 3.2998452e-002
3.4130000e-001 -3.2965486e-002 3.2965486e-002
3.4140000e-001 -3.2932554e-002 3.2932554e-002
3.4150000e-001 -3.2899654e-002 3.2899654e-002
3.4160000e-001 -3.2866787e-002 3.2866787e-002
3.4170000e-001 -3.2833953e-002 3.2833953e-002
3.4180000e-001 -3.2801152e-002 3.2801152e-002
3.4190000e-001 -3.2768384e-002 3.2768384e-002
3.4200000e-001 -3.2735648e-002 3.2735648e-002
3.4210000e-001 -3.2702945e-002 3.2702945e-002
3.4220000e-001 -3.2670275e-002 3.2670275e-002
3.4230000e-001 -3.2637637e-002 3.2637637e-002
3.4240000e-001 -3.2605032e-002 3.2605032e-002
3.4250000e-001 -3.2572460e-002 3.2572460e-002
3.4260000e-001 -3.2539920e-002 3.2539920e-002
3.4270000e-001 -3.2507412e-002 3.2507412e-002
3.4280000e-001 -3.2474937e-002 3.2474937e-002
3.4290000e-001 -3.2442495e-002 3.2442495e-002
3.4300000e-001 -3.2410085e-002 3.2410085e-002
3.4310000e-001 -3.2377707e-002 3.2377707e-002
3.4320000e-001 -3.2345362e-002 3.2345362e-002
3.4330000e-001 -3.2313049e-002 3.2313049e-002
3.4340000e-001 -3.2280768e-002 3.2280768e-002
3.4350000e-001 -3.2248519e-002 3.2248519e-002
3.4360000e-001 -3.2216303e-002 3.2216303e-002
3.4370000e-001 -3.2184119e-002 3.2184119e-002
3.4380000e-001 -3.2151967e-002 3.2151967e-002
3.4390000e-001 -3.2119847e-002 3.2119847e-002
3.4400000e-001 -3.2087759e-002 3.2087759e-002
3.4410000e-001 -3.2055704e-002 3.2055704e-002
3.4420000e-001 -3.2023680e-002 3.2023680e-002
3.4430000e-001 -3.1991688e-002 3.1991688e-002
3.4440000e-001 -3.1959729e-002 3.1959729e-002
3.4450000e-001 -3.1927801e-002 3.1927801e-002
3.4460000e-001 -3.1895905e-002 3.1895905e-002
3.4470000e-001 -3.1864041e-002 3.1864041e-002
3.4480000e-001 -3.1832209e-002 3.1832209e-002
3.4490000e-001 -3.1800408e-002 3.1800408e-002
3.4500000e-001 -3.1768640e-002 3.1768640e-002
3.4510000e-001 -3.1736903e-002 3.1736903e-002
3.4520000e-001 -3.1705198e-002 3.1705198e-002
3.4530000e-001 -3.1673524e-002 3.1673524e-002
3.4540000e-001 -3.1641882e-002 3.1641882e-002
3.4550000e-001 -3.1610272e-002 3.1610272e-002
3.4560000e-001 -3.1578693e-002 3.1578693e-002
3.4570000e-001 -3.1547146e-002 3.1547146e-002
3.4580000e-001 -3.1515630e-002 3.1515630e-002
3.4590000e-001 -3.1484146e-002 3.1484146e-002
3.4600000e-001 -3.1452694e-002 3.1452694e-002
3.4610000e-001 -3.1421272e-002 3.1421272e-002
3.4620000e-001 -3.1389882e-002 3.1389882e-002
3.4630000e-001 -3.1358524e-002 3.1358524e-002
3.4640000e-001 -3.1327197e-002 3.1327197e-002
3.4650000e-001 -3.1295901e-002 3.1295901e-002
3.4660000e-001 -3.1264636e-002 3.1264636e-002
3.4670000e-001 -3.1233403e-002 3.1233403e-002
3.4680000e-001 -3.1202201e-002 3.1202201e-002
3.4690000e-001 -3.1171030e-002 3.1171030e-002
3.4700000e-001 -3.1139890e-002 3.1139890e-002
3.4710000e-001 -3.1108781e-002 3.1108781e-002
3.4720000e-001 -3.1077703e-002 3.1077703e-002
3.4730000e-001 -3.1046657e-002 3.1046657e-002
3.4740000e-001 -3.1015641e-002 3.1015641e-002
3.4750000e-001 -3.0984656e-002 3.0984656e-002
3.4760000e-001 -3.0953703e-002 3.0953703e-002
3.4770000e-001 -3.0922780e-002 3.0922780e-002
3.4780000e-001 -3.0891888e-002 3.0891888e-002
3.4790000e-001 -3.0861027e-002 3.0861027e-002
3.4800000e-001 -3.0830197e-002 3.0830197e-002
3.4810000e-001 -3.0799397e-002 3.0799397e-002
3.4820000e-001 -3.0768629e-002 3.0768629e-002
3.4830000e-001 -3.0737891e-002 3.0737891e-002
3.4840000e-001 -3.0707184e-002 3.0707184e-002
3.4850000e-001 -3.0676507e-002 3.0676507e-002
3.4860000e-001 -3.0645861e-002 3.0645861e-002
3.4870000e-001 -3.0615246e-002 3.0615246e-002
3.4880000e-001 -3.0584661e-002 3.0584661e-002
3.4890000e-001 -3.0554107e-002 3.0554107e-002
3.4900000e-001 -3.0523584e-002 3.0523584e-002
3.4910000e-001 -3.0493090e-002 3.0493090e-002
3.4920000e-001 -3.0462628e-002 3.0462628e-002
3.4930000e-001 -3.0432196e-002 3.0432196e-002
3.4940000e-001 -3.0401794e-002 3.0401794e-002
3.4950000e-001 -3.0371422e-002 3.0371422e-002
3.4960000e-001 -3.0341081e-002 3.0341081e-002
3.4970000e-001 -3.0310771e-002 3.0310771e-002
3.4980000e-001 -3.0280490e-002 3.0280490e-002
3.4990000e-001 -3.0250240e-002 3.0250240e-002
3.5000000e-001 -3.0220020e-002 3.0220020e-002
3.5010000e-001 -3.0189830e-002 3.0189830e-002
3.5020000e-001 -3.0159670e-002 3.0159670e-002
3.5030000e-001 -3.0129541e-002 3.0129541e-002
3.5040000e-001 -3.0099441e-002 3.0099441e-002
3.5050000e-001 -3.0069372e-002 3.0069372e-002
3.5060000e-001 -3.0039333e-002 3.0039333e-002
3.5070000e-001 -3.0009323e-002 3.0009323e-002
3.5080000e-001 -2.9979344e-002 2.9979344e-002
3.5090000e-001 -2.9949395e-002 2.9949395e-002
3.5100000e-001 -2.9919475e-002 2.9919475e-002
3.5110000e-001 -2.9889586e-002 2.9889586e-002
3.5120000e-001 -2.9859726e-002 2.9859726e-002
3.5130000e-001 -2.9829896e-002 2.9829896e-002
3.5140000e-001 -2.9800096e-002 2.9800096e-002
3.5150000e-001 -2.9770325e-002 2.9770325e-002
3.5160000e-001 -2.9740585e-002 2.9740585e-002
3.5170000e-001 -2.9710874e-002 2.9710874e-002
3.5180000e-001 -2.9681193e-002 2.9681193e-002
3.5190000e-001 -2.9651541e-002 2.9651541e-002
3.5200000e-001 -2.9621919e-002 2.9621919e-002
3.5210000e-001 -2.9592327e-002 2.9592327e-002
3.5220000e-001 -2.9562764e-002 2.9562764e-002
3.5230000e-001 -2.9533231e-002 2.9533231e-002
3.5240000e-001 -2.9503727e-002 2.9503727e-002
3.5250000e-001 -2.9474253e-002 2.9474253e-002
3.5260000e-001 -2.9444808e-002 2.9444808e-002
3.5270000e-001 -2.9415393e-002 2.9415393e-002
3.5280000e-001 -2.9386007e-002 2.9386007e-002
3.5290000e-001 -2.9356650e-002 2.9356650e-002
3.5300000e-001 -2.9327323e-002 2.9327323e-002
3.5310000e-001 -2.9298025e-002 2.9298025e-002
3.5320000e-001 -2.9268756e-002 2.9268756e-002
3.5330000e-001 -2.9239517e-002 2.9239517e-002
3.5340000e-001 -2.9210306e-002 2.9210306e-002
3.5350000e-001 -2.9181125e-002 2.9181125e-002
3.5360000e-001 -2.9151973e-002 2.9151973e-002
3.5370000e-001 -2.9122850e-002 2.9122850e-002
3.5380000e-001 -2.9093757e-002 2.9093757e-002
3.5390000e-001 -2.9064692e-002 2.9064692e-002
3.5400000e-001 -2.9035656e-002 2.9035656e-002
3.5410000e-001 -2.9006650e-002 2.9006650e-002
3.5420000e-001 -2.8977672e-002 2.8977672e-002
3.5430000e-001 -2.8948723e-002 2.8948723e-002
3.5440000e-001 -2.8919803e-002 2.8919803e-002
3.5450000e-001 -2.8890912e-002 2.8890912e-002
3.5460000e-001 -2.8862050e-002 2.8862050e-002
3.5470000e-001 -2.8833217e-002 2.8833217e-002
3.5480000e-001 -2.8804413e-002 2.8804413e-002
3.5490000e-001 -2.8775637e-002 2.8775637e-002
3.5500000e-001 -2.8746890e-002 2.8746890e-002
3.5510000e-001 -2.8718172e-002 2.8718172e-002
3.5520000e-001 -2.8689483e-002 2.8689483e-002
3.5530000e-001 -2.8660822e-002 2.8660822e-002
3.5540000e-001 -2.8632190e-002 2.8632190e-002
3.5550000e-001 -2.8603586e-002 2.8603586e-002
3.5560000e-001 -2.8575011e-002 2.8575011e-002
3.5570000e-001 -2.8546465e-002 2.8546465e-002
3.5580000e-001 -2.8517947e-002 2.8517947e-002
3.5590000e-001 -2.8489457e-002 2.8489457e-002
3.5600000e-001 -2.8460996e-002 2.8460996e-002
3.5610000e-001 -2.8432564e-002 2.8432564e-002
3.5620000e-001 -2.8404159e-002 2.8404159e-002
3.5630000e-001 -2.8375784e-002 2.8375784e-002
3.5640000e-001 -2.8347436e-002 2.8347436e-002
3.5650000e-001 -2.8319117e-002 2.8319117e-002
3.5660000e-001 -2.8290826e-002 2.8290826e-002
3.5670000e-001 -2.8262564e-002 2.8262564e-002
3.5680000e-001 -2.8234329e-002 2.8234329e-002
3.5690000e-001 -2.8206123e-002 2.8206123e-002
3.5700000e-001 -2.8177945e-002 2.8177945e-002
3.5710000e-001 -2.8149795e-002 2.8149795e-002
3.5720000e-001 -2.8121674e-002 2.8121674e-002
3.5730000e-001 -2.8093580e-002 2.8093580e-002
3.5740000e-001 -2.8065515e-002 2.8065515e-002
3.5750000e-001 -2.8037477e-002 2.8037477e-002
3.5760000e-001 -2.8009468e-002 2.8009468e-002
3.5770000e-001 -2.7981486e-002 2.7981486e-002
3.5780000e-001 -2.7953533e-002 2.7953533e-002
3.5790000e-001 -2.7925607e-002 2.7925607e-002
3.5800000e-001 -2.7897709e-002 2.7897709e-002
3.5810000e-001 -2.7869840e-002 2.7869840e-002
3.5820000e-001 -2.7841998e-002 2.7841998e-002
3.5830000e-001 -2.7814183e-002 2.7814183e-002
3.5840000e-001 -2.7786397e-002 2.7786397e-002
3.5850000e-001 -2.7758638e-002 2.7758638e-002
3.5860000e-001 -2.7730907e-002 2.7730907e-002
3.5870000e-001 -2.7703204e-002 2.7703204e-002
3.5880000e-001 -2.7675529e-002 2.7675529e-002
3.5890000e-001 -2.7647881e-002 2.7647881e-002
3.5900000e-001 -2.7620261e-002 2.7620261e-002
3.5910000e-001 -2.7592668e-002 2.7592668e-002
3.5920000e-001 -2.7565103e-002 2.7565103e-002
3.5930000e-001 -2.7537565e-002 2.7537565e-002
3.5940000e-001 -2.7510055e-002 2.7510055e-002
3.5950000e-001 -2.7482573e-002 2.7482573e-002
3.5960000e-001 -2.7455118e-002 2.7455118e-002
3.5970000e-001 -2.7427690e-002 2.7427690e-002
3.5980000e-001 -2.7400290e-002 2.7400290e-002
3.5990000e-001 -2.7372917e-002 2.7372917e-002
3.6000000e-001 -2.7345571e-002 2.7345571e-002
3.6010000e-001 -2.7318253e-002 2.7318253e-002
3.6020000e-001 -2.7290962e-002 2.7290962e-002
3.6030000e-001 -2.7263698e-002 2.7263698e-002
3.6040000e-001 -2.7236462e-002 2.7236462e-002
3.6050000e-001 -2.7209252e-002 2.7209252e-002
3.6060000e-001 -2.7182070e-002 2.7182070e-002
3.6070000e-001 -2.7154915e-002 2.7154915e-002
3.6080000e-001 -2.7127788e-002 2.7127788e-002
3.6090000e-001 -2.7100687e-002 2.7100687e-002
3.6100000e-001 -2.7073613e-002 2.7073613e-002
3.6110000e-001 -2.7046567e-002 2.7046567e-002
3.6120000e-001 -2.7019547e-002 2.7019547e-002
3.6130000e-001 -2.6992555e-002 2.6992555e-002
3.6140000e-001 -2.6965589e-002 2.6965589e-002
3.6150000e-001 -2.6938650e-002 2.6938650e-002
3.6160000e-001 -2.6911739e-002 2.6911739e-002
3.6170000e-001 -2.6884854e-002 2.6884854e-002
3.6180000e-001 -2.6857996e-002 2.6857996e-002
3.6190000e-001 -2.6831165e-002 2.6831165e-002
3.6200000e-001 -2.6804360e-002 2.6804360e-002
3.6210000e-001 -2.6777583e-002 2.6777583e-002
3.6220000e-001 -2.6750832e-002 2.6750832e-002
3.6230000e-001 -2.6724108e-002 2.6724108e-002
3.6240000e-001 -2.6697410e-002 2.6697410e-002
3.6250000e-001 -2.6670740e-002 2.6670740e-002
3.6260000e-001 -2.6644096e-002 2.6644096e-002
3.6270000e-001 -2.6617478e-002 2.6617478e-002
3.6280000e-001 -2.6590887e-002 2.6590887e-002
3.6290000e-001 -2.6564323e-002 2.6564323e-002
3.6300000e-001 -2.6537785e-002 2.6537785e-002
3.6310000e-001 -2.6511274e-002 2.6511274e-002
3.6320000e-001 -2.6484789e-002 2.6484789e-002
3.6330000e-001 -2.6458331e-002 2.6458331e-002
3.6340000e-001 -2.6431899e-002 2.6431899e-002
3.6350000e-001 -2.6405493e-002 2.6405493e-002
3.6360000e-001 -2.6379114e-002 2.6379114e-002
3.6370000e-001 -2.6352761e-002 2.6352761e-002
3.6380000e-001 -2.6326435e-002 2.6326435e-002
3.6390000e-001 -2.6300135e-002 2.6300135e-002
3.6400000e-001 -2.6273861e-002 2.6273861e-002
3.6410000e-001 -2.6247613e-002 2.6247613e-002
3.6420000e-001 -2.6221392e-002 2.6221392e-002
3.6430000e-001 -2.6195197e-002 2.6195197e-002
3.6440000e-001 -2.6169028e-002 2.6169028e-002
3.6450000e-001 -2.6142885e-002 2.6142885e-002
3.6460000e-001 -2.6116768e-002 2.6116768e-002
3.6470000e-001 -2.6090677e-002 2.6090677e-002
3.6480000e-001 -2.6064613e-002 2.6064613e-002
3.6490000e-001 -2.6038574e-002 2.6038574e-002
3.6500000e-001 -2.6012562e-002 2.6012562e-002
