t 1 2 3 4 5 6 jL0100 jL0200 jL0300
8.8890000e-004 -8.6448282e-001 5.5728014e-001 -2.6593418e-001 -2.6593418e-001 2.9134596e-001 -5.7313686e-001 4.3052885e-003 -1.1581060e-002 1.3419400e-002
8.8920000e-004 -8.6569649e-001 5.6055266e-001 -2.6974151e-001 -2.6974151e-001 2.9081115e-001 -5.7488534e-001 4.0455795e-003 -1.0908397e-002 1.2691098e-002
8.8950000e-004 -8.6683215e-001 5.6362227e-001 -2.7332745e-001 -2.7332745e-001 2.9029483e-001 -5.7653732e-001 3.7855299e-003 -1.0232050e-002 1.1953114e-002
8.8980000e-004 -8.6788970e-001 5.6648795e-001 -2.7668926e-001 -2.7668926e-001 2.8979869e-001 -5.7809101e-001 3.5251630e-003 -9.5522648e-003 1.1206053e-002
8.9010000e-004 -8.6886905e-001 5.6914874e-001 -2.7982442e-001 -2.7982442e-001 2.8932432e-001 -5.7954473e-001 3.2645023e-003 -8.8692863e-003 1.0450527e-002
8.9040000e-004 -8.6977012e-001 5.7160375e-001 -2.8273057e-001 -2.8273057e-001 2.8887318e-001 -5.8089694e-001 3.0035712e-003 -8.1833618e-003 9.6871544e-003
8.9070000e-004 -8.7059284e-001 5.7385217e-001 -2.8540554e-001 -2.8540554e-001 2.8844663e-001 -5.8214620e-001 2.7423934e-003 -7.4947392e-003 8.9165594e-003
8.9100000e-004 -8.7133714e-001 5.7589327e-001 -2.8784735e-001 -2.8784735e-001 2.8804592e-001 -5.8329121e-001 2.4809922e-003 -6.8036673e-003 8.1393716e-003
8.9130000e-004 -8.7200295e-001 5.7772639e-001 -2.9005421e-001 -2.9005421e-001 2.8767217e-001 -5.8433078e-001 2.2193914e-003 -6.1103956e-003 7.3562252e-003
8.9160000e-004 -8.7259024e-001 5.7935094e-001 -2.9202454e-001 -2.9202454e-001 2.8732640e-001 -5.8526384e-001 1.9576143e-003 -5.4151745e-003 6.5677589e-003
8.9190000e-004 -8.7309894e-001 5.8076642e-001 -2.9375693e-001 -2.9375693e-001 2.8700949e-001 -5.8608945e-001 1.6956846e-003 -4.7182548e-003 5.7746152e-003
8.9220000e-004 -8.7352903e-001 5.8197238e-001 -2.9525016e-001 -2.9525016e-001 2.8672222e-001 -5.8680681e-001 1.4336259e-003 -4.0198879e-003 4.9774398e-003
8.9250000e-004 -8.7388047e-001 5.8296848e-001 -2.9650322e-001 -2.9650322e-001 2.8646526e-001 -5.8741521e-001 1.1714618e-003 -3.3203257e-003 4.1768811e-003
8.9280000e-004 -8.7415323e-001 5.8375443e-001 -2.9751530e-001 -2.9751530e-001 2.8623913e-001 -5.8791411e-001 9.0921579e-004 -2.6198204e-003 3.3735898e-003
8.9310000e-004 -8.7434731e-001 5.8433001e-001 -2.9828577e-001 -2.9828577e-001 2.8604425e-001 -5.8830306e-001 6.4691159e-004 -1.9186244e-003 2.5682182e-003
8.9340000e-004 -8.7446268e-001 5.8469511e-001 -2.9881419e-001 -2.9881419e-001 2.8588092e-001 -5.8858176e-001 3.8457279e-004 -1.2169903e-003 1.7614199e-003
8.9370000e-004 -8.7449935e-001 5.8484966e-001 -2.9910035e-001 -2.9910035e-001 2.8574932e-001 -5.8875003e-001 1.2222299e-004 -5.1517066e-004 9.5384899e-004
8.9400000e-004 -8.7445731e-001 5.8479369e-001 -2.9914419e-001 -2.9914419e-001 2.8564949e-001 -5.8880782e-001 -1.4011421e-004 1.8658177e-004 1.4615966e-004
8.9430000e-004 -8.7433659e-001 5.8452728e-001 -2.9894590e-001 -2.9894590e-001 2.8558139e-001 -5.8875520e-001 -4.0241518e-004 8.8801451e-004 -6.6099426e-004
8.9460000e-004 -8.7413719e-001 5.8405062e-001 -2.9850581e-001 -2.9850581e-001 2.8554481e-001 -5.8859238e-001 -6.6465634e-004 1.5888753e-003 -1.4669599e-003
8.9490000e-004 -8.7385915e-001 5.8336395e-001 -2.9782448e-001 -2.9782448e-001 2.8553947e-001 -5.8831968e-001 -9.2681408e-004 2.2889120e-003 -2.2710860e-003
8.9520000e-004 -8.7350249e-001 5.8246759e-001 -2.9690266e-001 -2.9690266e-001 2.8556492e-001 -5.8793757e-001 -1.1888648e-003 2.9878731e-003 -3.0727232e-003
8.9550000e-004 -8.7306725e-001 5.8136193e-001 -2.9574130e-001 -2.9574130e-001 2.8562064e-001 -5.8744661e-001 -1.4507850e-003 3.6855074e-003 -3.8712247e-003
8.9580000e-004 -8.7255349e-001 5.8004746e-001 -2.9434151e-001 -2.9434151e-001 2.8570595e-001 -5.8684753e-001 -1.7125510e-003 4.3815644e-003 -4.6659468e-003
8.9610000e-004 -8.7196124e-001 5.7852473e-001 -2.9270464e-001 -2.9270464e-001 2.8582009e-001 -5.8614116e-001 -1.9741394e-003 5.0757940e-003 -5.4562493e-003
8.9640000e-004 -8.7129059e-001 5.7679434e-001 -2.9083219e-001 -2.9083219e-001 2.8596215e-001 -5.8532843e-001 -2.2355266e-003 5.7679473e-003 -6.2414963e-003
8.9670000e-004 -8.7054158e-001 5.7485701e-001 -2.8872587e-001 -2.8872587e-001 2.8613114e-001 -5.8441044e-001 -2.4966891e-003 6.4577757e-003 -7.0210561e-003
8.9700000e-004 -8.6971430e-001 5.7271350e-001 -2.8638758e-001 -2.8638758e-001 2.8632592e-001 -5.8338838e-001 -2.7576034e-003 7.1450319e-003 -7.7943026e-003
8.9730000e-004 -8.6880882e-001 5.7036466e-001 -2.8381940e-001 -2.8381940e-001 2.8654526e-001 -5.8226356e-001 -3.0182460e-003 7.8294695e-003 -8.5606150e-003
8.9760000e-004 -8.6782525e-001 5.6781141e-001 -2.8102358e-001 -2.8102358e-001 2.8678782e-001 -5.8103742e-001 -3.2785936e-003 8.5108431e-003 -9.3193786e-003
8.9790000e-004 -8.6676366e-001 5.6505473e-001 -2.7800259e-001 -2.7800259e-001 2.8705215e-001 -5.7971151e-001 -3.5386227e-003 9.1889088e-003 -1.0069986e-002
8.9820000e-004 -8.6562417e-001 5.6209571e-001 -2.7475904e-001 -2.7475904e-001 2.8733667e-001 -5.7828750e-001 -3.7983099e-003 9.8634237e-003 -1.0811835e-002
8.9850000e-004 -8.6440688e-001 5.5893546e-001 -2.7129574e-001 -2.7129574e-001 2.8763972e-001 -5.7676715e-001 -4.0576320e-003 1.0534146e-002 -1.1544334e-002
8.9880000e-004 -8.6311191e-001 5.5557521e-001 -2.6761567e-001 -2.6761567e-001 2.8795954e-001 -5.7515236e-001 -4.3165656e-003 1.1200836e-002 -1.2266896e-002
8.9910000e-004 -8.6173938e-001 5.5201623e-001 -2.6372199e-001 -2.6372199e-001 2.8829425e-001 -5.7344513e-001 -4.5750874e-003 1.1863256e-002 -1.2978945e-002
8.9940000e-004 -8.6028943e-001 5.4825988e-001 -2.5961801e-001 -2.5961801e-001 2.8864187e-001 -5.7164756e-001 -4.8331742e-003 1.2521168e-002 -1.3679914e-002
8.9970000e-004 -8.5876219e-001 5.4430758e-001 -2.5530724e-001 -2.5530724e-001 2.8900034e-001 -5.6976184e-001 -5.0908029e-003 1.3174337e-002 -1.4369243e-002
9.0000000e-004 -8.5715780e-001 5.4016082e-001 -2.5079332e-001 -2.5079332e-001 2.8936750e-001 -5.6779030e-001 -5.3479502e-003 1.3822530e-002 -1.5046385e-002
9.0030000e-004 -8.5547642e-001 5.3582117e-001 -2.4608008e-001 -2.4608008e-001 2.8974109e-001 -5.6573534e-001 -5.6045931e-003 1.4465515e-002 -1.5710802e-002
9.0060000e-004 -8.5371821e-001 5.3129025e-001 -2.4117149e-001 -2.4117149e-001 2.9011876e-001 -5.6359945e-001 -5.8607086e-003 1.5103064e-002 -1.6361965e-002
9.0090000e-004 -8.5188333e-001 5.2656977e-001 -2.3607169e-001 -2.3607169e-001 2.9049808e-001 -5.6138525e-001 -6.1162736e-003 1.5734947e-002 -1.6999358e-002
9.0120000e-004 -8.4997195e-001 5.2166148e-001 -2.3078494e-001 -2.3078494e-001 2.9087654e-001 -5.5909541e-001 -6.3712652e-003 1.6360941e-002 -1.7622477e-002
9.0150000e-004 -8.4798425e-001 5.1656724e-001 -2.2531569e-001 -2.2531569e-001 2.9125154e-001 -5.5673271e-001 -6.6256605e-003 1.6980822e-002 -1.8230830e-002
9.0180000e-004 -8.4592042e-001 5.1128893e-001 -2.1966851e-001 -2.1966851e-001 2.9162041e-001 -5.5430001e-001 -6.8794366e-003 1.7594369e-002 -1.8823935e-002
9.0210000e-004 -8.4378065e-001 5.0582852e-001 -2.1384812e-001 -2.1384812e-001 2.9198040e-001 -5.5180025e-001 -7.1325708e-003 1.8201363e-002 -1.9401325e-002
9.0240000e-004 -8.4156514e-001 5.0018804e-001 -2.0785935e-001 -2.0785935e-001 2.9232869e-001 -5.4923645e-001 -7.3850403e-003 1.8801588e-002 -1.9962545e-002
9.0270000e-004 -8.3927409e-001 4.9436959e-001 -2.0170721e-001 -2.0170721e-001 2.9266239e-001 -5.4661170e-001 -7.6368225e-003 1.9394832e-002 -2.0507154e-002
9.0300000e-004 -8.3690772e-001 4.8837533e-001 -1.9539679e-001 -1.9539679e-001 2.9297854e-001 -5.4392918e-001 -7.8878949e-003 1.9980882e-002 -2.1034726e-002
9.0330000e-004 -8.3446625e-001 4.8220747e-001 -1.8893333e-001 -1.8893333e-001 2.9327413e-001 -5.4119212e-001 -8.1382347e-003 2.0559531e-002 -2.1544846e-002
9.0360000e-004 -8.3194991e-001 4.7586830e-001 -1.8232220e-001 -1.8232220e-001 2.9354610e-001 -5.3840381e-001 -8.3878197e-003 2.1130573e-002 -2.2037116e-002
9.0390000e-004 -8.2935892e-001 4.6936015e-001 -1.7556885e-001 -1.7556885e-001 2.9379130e-001 -5.3556762e-001 -8.6366274e-003 2.1693805e-002 -2.2511152e-002
9.0420000e-004 -8.2669353e-001 4.6268545e-001 -1.6867888e-001 -1.6867888e-001 2.9400657e-001 -5.3268696e-001 -8.8846354e-003 2.2249028e-002 -2.2966585e-002
9.0450000e-004 -8.2395398e-001 4.5584663e-001 -1.6165796e-001 -1.6165796e-001 2.9418867e-001 -5.2976531e-001 -9.1318216e-003 2.2796044e-002 -2.3403061e-002
9.0480000e-004 -8.2114053e-001 4.4884624e-001 -1.5451189e-001 -1.5451189e-001 2.9433435e-001 -5.2680618e-001 -9.3781638e-003 2.3334659e-002 -2.3820243e-002
9.0510000e-004 -8.1825344e-001 4.4168683e-001 -1.4724654e-001 -1.4724654e-001 2.9444029e-001 -5.2381315e-001 -9.6236398e-003 2.3864684e-002 -2.4217809e-002
9.0540000e-004 -8.1529297e-001 4.3437105e-001 -1.3986791e-001 -1.3986791e-001 2.9450314e-001 -5.2078983e-001 -9.8682277e-003 2.4385929e-002 -2.4595452e-002
9.0570000e-004 -8.1225940e-001 4.2690159e-001 -1.3238204e-001 -1.3238204e-001 2.9451954e-001 -5.1773986e-001 -1.0111906e-002 2.4898211e-002 -2.4952884e-002
9.0600000e-004 -8.0915300e-001 4.1928118e-001 -1.2479509e-001 -1.2479509e-001 2.9448609e-001 -5.1466692e-001 -1.0354651e-002 2.5401348e-002 -2.5289830e-002
9.0630000e-004 -8.0597407e-001 4.1151263e-001 -1.1711328e-001 -1.1711328e-001 2.9439935e-001 -5.1157472e-001 -1.0596444e-002 2.5895163e-002 -2.5606036e-002
9.0660000e-004 -8.0272289e-001 4.0359879e-001 -1.0934291e-001 -1.0934291e-001 2.9425589e-001 -5.0846701e-001 -1.0837261e-002 2.6379482e-002 -2.5901262e-002
9.0690000e-004 -7.9939977e-001 3.9554255e-001 -1.0149032e-001 -1.0149032e-001 2.9405223e-001 -5.0534754e-001 -1.1077080e-002 2.6854133e-002 -2.6175286e-002
9.0720000e-004 -7.9600500e-001 3.8734687e-001 -9.3561948e-002 -9.3561948e-002 2.9378492e-001 -5.0222009e-001 -1.1315882e-002 2.7318949e-002 -2.6427903e-002
9.0750000e-004 -7.9253891e-001 3.7901474e-001 -8.5564270e-002 -8.5564270e-002 2.9345047e-001 -4.9908845e-001 -1.1553644e-002 2.7773767e-002 -2.6658927e-002
9.0780000e-004 -7.8900181e-001 3.7054921e-001 -7.7503814e-002 -7.7503814e-002 2.9304539e-001 -4.9595641e-001 -1.1790344e-002 2.8218426e-002 -2.6868187e-002
9.0810000e-004 -7.8539402e-001 3.6195338e-001 -6.9387154e-002 -6.9387154e-002 2.9256622e-001 -4.9282780e-001 -1.2025962e-002 2.8652770e-002 -2.7055532e-002
9.0840000e-004 -7.8171588e-001 3.5323038e-001 -6.1220906e-002 -6.1220906e-002 2.9200948e-001 -4.8970640e-001 -1.2260477e-002 2.9076646e-002 -2.7220829e-002
9.0870000e-004 -7.7796772e-001 3.4438341e-001 -5.3011717e-002 -5.3011717e-002 2.9137169e-001 -4.8659602e-001 -1.2493867e-002 2.9489907e-002 -2.7363961e-002
9.0900000e-004 -7.7414988e-001 3.3541569e-001 -4.4766269e-002 -4.4766269e-002 2.9064942e-001 -4.8350046e-001 -1.2726112e-002 2.9892405e-002 -2.7484829e-002
9.0930000e-004 -7.7026273e-001 3.2633049e-001 -3.6491262e-002 -3.6491262e-002 2.8983923e-001 -4.8042350e-001 -1.2957191e-002 3.0284002e-002 -2.7583356e-002
9.0960000e-004 -7.6630660e-001 3.1713112e-001 -2.8193418e-002 -2.8193418e-002 2.8893770e-001 -4.7736890e-001 -1.3187083e-002 3.0664559e-002 -2.7659478e-002
9.0990000e-004 -7.6228187e-001 3.0782094e-001 -1.9879473e-002 -1.9879473e-002 2.8794146e-001 -4.7434040e-001 -1.3415768e-002 3.1033944e-002 -2.7713153e-002
9.1020000e-004 -7.5818890e-001 2.9840333e-001 -1.1556166e-002 -1.1556166e-002 2.8684716e-001 -4.7134174e-001 -1.3643224e-002 3.1392028e-002 -2.7744354e-002
9.1050000e-004 -7.5402807e-001 2.8888172e-001 -3.2302435e-003 -3.2302435e-003 2.8565148e-001 -4.6837659e-001 -1.3869433e-002 3.1738686e-002 -2.7753076e-002
9.1080000e-004 -7.4979976e-001 2.7925958e-001 5.0915551e-003 5.0915551e-003 2.8435114e-001 -4.6544862e-001 -1.4094373e-002 3.2073798e-002 -2.7739329e-002
9.1110000e-004 -7.4550435e-001 2.6954041e-001 1.3402498e-002 1.3402498e-002 2.8294291e-001 -4.6256145e-001 -1.4318024e-002 3.2397246e-002 -2.7703142e-002
9.1140000e-004 -7.4114224e-001 2.5972773e-001 2.1695867e-002 2.1695867e-002 2.8142360e-001 -4.5971864e-001 -1.4540367e-002 3.2708920e-002 -2.7644563e-002
9.1170000e-004 -7.3671383e-001 2.4982512e-001 2.9964964e-002 2.9964964e-002 2.7979008e-001 -4.5692374e-001 -1.4761381e-002 3.3008710e-002 -2.7563658e-002
9.1200000e-004 -7.3221952e-001 2.3983617e-001 3.8203117e-002 3.8203117e-002 2.7803928e-001 -4.5418023e-001 -1.4981047e-002 3.3296513e-002 -2.7460509e-002
9.1230000e-004 -7.2765971e-001 2.2976450e-001 4.6403683e-002 4.6403683e-002 2.7616818e-001 -4.5149153e-001 -1.5199345e-002 3.3572231e-002 -2.7335219e-002
9.1260000e-004 -7.2303484e-001 2.1961377e-001 5.4560055e-002 5.4560055e-002 2.7417382e-001 -4.4886101e-001 -1.5416255e-002 3.3835767e-002 -2.7187907e-002
9.1290000e-004 -7.1834531e-001 2.0938766e-001 6.2665668e-002 6.2665668e-002 2.7205333e-001 -4.4629198e-001 -1.5631759e-002 3.4087032e-002 -2.7018710e-002
9.1320000e-004 -7.1359156e-001 1.9908988e-001 7.0714003e-002 7.0714003e-002 2.6980388e-001 -4.4378768e-001 -1.5845836e-002 3.4325940e-002 -2.6827782e-002
9.1350000e-004 -7.0877402e-001 1.8872415e-001 7.8698591e-002 7.8698591e-002 2.6742274e-001 -4.4135127e-001 -1.6058468e-002 3.4552409e-002 -2.6615296e-002
9.1380000e-004 -7.0389313e-001 1.7829424e-001 8.6613024e-002 8.6613024e-002 2.6490727e-001 -4.3898586e-001 -1.6269636e-002 3.4766362e-002 -2.6381441e-002
9.1410000e-004 -6.9894933e-001 1.6780393e-001 9.4450951e-002 9.4450951e-002 2.6225488e-001 -4.3669445e-001 -1.6479321e-002 3.4967727e-002 -2.6126423e-002
9.1440000e-004 -6.9394308e-001 1.5725700e-001 1.0220609e-001 1.0220609e-001 2.5946309e-001 -4.3447999e-001 -1.6687504e-002 3.5156435e-002 -2.5850467e-002
9.1470000e-004 -6.8887483e-001 1.4665727e-001 1.0987223e-001 1.0987223e-001 2.5652950e-001 -4.3234533e-001 -1.6894167e-002 3.5332424e-002 -2.5553812e-002
9.1500000e-004 -6.8374504e-001 1.3600858e-001 1.1744325e-001 1.1744325e-001 2.5345183e-001 -4.3029321e-001 -1.7099290e-002 3.5495634e-002 -2.5236715e-002
9.1530000e-004 -6.7855418e-001 1.2531477e-001 1.2491308e-001 1.2491308e-001 2.5022786e-001 -4.2832633e-001 -1.7302856e-002 3.5646012e-002 -2.4899450e-002
9.1560000e-004 -6.7330273e-001 1.1457972e-001 1.3227578e-001 1.3227578e-001 2.4685550e-001 -4.2644723e-001 -1.7504847e-002 3.5783508e-002 -2.4542305e-002
9.1590000e-004 -6.6799116e-001 1.0380730e-001 1.3952545e-001 1.3952545e-001 2.4333275e-001 -4.2465841e-001 -1.7705244e-002 3.5908077e-002 -2.4165586e-002
9.1620000e-004 -6.6261995e-001 9.3001396e-002 1.4665634e-001 1.4665634e-001 2.3965773e-001 -4.2296222e-001 -1.7904030e-002 3.6019678e-002 -2.3769614e-002
9.1650000e-004 -6.5718959e-001 8.2165912e-002 1.5366275e-001 1.5366275e-001 2.3582867e-001 -4.2136093e-001 -1.8101187e-002 3.6118277e-002 -2.3354725e-002
9.1680000e-004 -6.5170058e-001 7.1304760e-002 1.6053913e-001 1.6053913e-001 2.3184389e-001 -4.1985669e-001 -1.8296697e-002 3.6203843e-002 -2.2921269e-002
9.1710000e-004 -6.4615342e-001 6.0421855e-002 1.6728002e-001 1.6728002e-001 2.2770187e-001 -4.1845155e-001 -1.8490544e-002 3.6276349e-002 -2.2469613e-002
9.1740000e-004 -6.4054861e-001 4.9521122e-002 1.7388006e-001 1.7388006e-001 2.2340118e-001 -4.1714743e-001 -1.8682708e-002 3.6335775e-002 -2.2000137e-002
9.1770000e-004 -6.3488665e-001 3.8606492e-002 1.8033403e-001 1.8033403e-001 2.1894052e-001 -4.1594613e-001 -1.8873174e-002 3.6382102e-002 -2.1513235e-002
9.1800000e-004 -6.2916808e-001 2.7681895e-002 1.8663682e-001 1.8663682e-001 2.1431872e-001 -4.1484936e-001 -1.9061925e-002 3.6415321e-002 -2.1009316e-002
9.1830000e-004 -6.2339339e-001 1.6751269e-002 1.9278346e-001 1.9278346e-001 2.0953473e-001 -4.1385866e-001 -1.9248943e-002 3.6435422e-002 -2.0488800e-002
9.1860000e-004 -6.1756313e-001 5.8185474e-003 1.9876910e-001 1.9876910e-001 2.0458765e-001 -4.1297548e-001 -1.9434211e-002 3.6442404e-002 -1.9952124e-002
9.1890000e-004 -6.1167782e-001 -5.1123335e-003 2.0458902e-001 2.0458902e-001 1.9947669e-001 -4.1220113e-001 -1.9617715e-002 3.6436270e-002 -1.9399733e-002
9.1920000e-004 -6.0573799e-001 -1.6037441e-002 2.1023865e-001 2.1023865e-001 1.9420121e-001 -4.1153678e-001 -1.9799436e-002 3.6417025e-002 -1.8832089e-002
9.1950000e-004 -5.9974418e-001 -2.6952845e-002 2.1571355e-001 2.1571355e-001 1.8876070e-001 -4.1098348e-001 -1.9979359e-002 3.6384681e-002 -1.8249662e-002
9.1980000e-004 -5.9369694e-001 -3.7854622e-002 2.2100943e-001 2.2100943e-001 1.8315481e-001 -4.1054213e-001 -2.0157469e-002 3.6339256e-002 -1.7652937e-002
9.2010000e-004 -5.8759681e-001 -4.8738853e-002 2.2612215e-001 2.2612215e-001 1.7738330e-001 -4.1021352e-001 -2.0333748e-002 3.6280769e-002 -1.7042407e-002
9.2040000e-004 -5.8144436e-001 -5.9601627e-002 2.3104772e-001 2.3104772e-001 1.7144610e-001 -4.0999826e-001 -2.0508181e-002 3.6209247e-002 -1.6418578e-002
9.2070000e-004 -5.7524013e-001 -7.0439043e-002 2.3578231e-001 2.3578231e-001 1.6534327e-001 -4.0989686e-001 -2.0680753e-002 3.6124720e-002 -1.5781966e-002
9.2100000e-004 -5.6898470e-001 -8.1247210e-002 2.4032224e-001 2.4032224e-001 1.5907503e-001 -4.0990967e-001 -2.0851448e-002 3.6027224e-002 -1.5133096e-002
9.2130000e-004 -5.6267862e-001 -9.2022249e-002 2.4466399e-001 2.4466399e-001 1.5264174e-001 -4.1003688e-001 -2.1020252e-002 3.5916797e-002 -1.4472503e-002
9.2160000e-004 -5.5632248e-001 -1.0276029e-001 2.4880421e-001 2.4880421e-001 1.4604392e-001 -4.1027856e-001 -2.1187149e-002 3.5793485e-002 -1.3800732e-002
9.2190000e-004 -5.4991684e-001 -1.1345750e-001 2.5273971e-001 2.5273971e-001 1.3928222e-001 -4.1063462e-001 -2.1352124e-002 3.5657336e-002 -1.3118335e-002
9.2220000e-004 -5.4346229e-001 -1.2411002e-001 2.5646747e-001 2.5646747e-001 1.3235746e-001 -4.1110483e-001 -2.1515162e-002 3.5508404e-002 -1.2425872e-002
9.2250000e-004 -5.3695942e-001 -1.3471404e-001 2.5998465e-001 2.5998465e-001 1.2527061e-001 -4.1168881e-001 -2.1676250e-002 3.5346747e-002 -1.1723914e-002
9.2280000e-004 -5.3040880e-001 -1.4526577e-001 2.6328856e-001 2.6328856e-001 1.1802279e-001 -4.1238601e-001 -2.1835373e-002 3.5172428e-002 -1.1013035e-002
9.2310000e-004 -5.2381105e-001 -1.5576142e-001 2.6637670e-001 2.6637670e-001 1.1061528e-001 -4.1319577e-001 -2.1992516e-002 3.4985514e-002 -1.0293818e-002
9.2340000e-004 -5.1716675e-001 -1.6619725e-001 2.6924676e-001 2.6924676e-001 1.0304951e-001 -4.1411724e-001 -2.2147666e-002 3.4786077e-002 -9.5668515e-003
9.2370000e-004 -5.1047651e-001 -1.7656950e-001 2.7189658e-001 2.7189658e-001 9.5327075e-002 -4.1514943e-001 -2.2300809e-002 3.4574194e-002 -8.8327307e-003
9.2400000e-004 -5.0374093e-001 -1.8687449e-001 2.7432420e-001 2.7432420e-001 8.7449708e-002 -4.1629122e-001 -2.2451931e-002 3.4349945e-002 -8.0920554e-003
9.2430000e-004 -4.9696062e-001 -1.9710851e-001 2.7652782e-001 2.7652782e-001 7.9419313e-002 -4.1754131e-001 -2.2601020e-002 3.4113414e-002 -7.3454303e-003
9.2460000e-004 -4.9013620e-001 -2.0726792e-001 2.7850586e-001 2.7850586e-001 7.1237944e-002 -4.1889826e-001 -2.2748061e-002 3.3864693e-002 -6.5934644e-003
9.2490000e-004 -4.8326829e-001 -2.1734908e-001 2.8025690e-001 2.8025690e-001 6.2907813e-002 -4.2036048e-001 -2.2893041e-002 3.3603874e-002 -5.8367708e-003
9.2520000e-004 -4.7635751e-001 -2.2734840e-001 2.8177969e-001 2.8177969e-001 5.4431286e-002 -4.2192622e-001 -2.3035948e-002 3.3331056e-002 -5.0759657e-003
9.2550000e-004 -4.6940448e-001 -2.3726230e-001 2.8307319e-001 2.8307319e-001 4.5810884e-002 -4.2359359e-001 -2.3176770e-002 3.3046341e-002 -4.3116681e-003
9.2580000e-004 -4.6240983e-001 -2.4708725e-001 2.8413654e-001 2.8413654e-001 3.7049283e-002 -4.2536055e-001 -2.3315493e-002 3.2749837e-002 -3.5444994e-003
9.2610000e-004 -4.5537420e-001 -2.5681975e-001 2.8496906e-001 2.8496906e-001 2.8149312e-002 -4.2722489e-001 -2.3452105e-002 3.2441653e-002 -2.7750829e-003
9.2640000e-004 -4.4829822e-001 -2.6645632e-001 2.8557027e-001 2.8557027e-001 1.9113953e-002 -4.2918427e-001 -2.3586594e-002 3.2121905e-002 -2.0040432e-003
9.2670000e-004 -4.4118253e-001 -2.7599353e-001 2.8593987e-001 2.8593987e-001 9.9463411e-003 -4.3123619e-001 -2.3718949e-002 3.1790713e-002 -1.2320055e-003
9.2700000e-004 -4.3402779e-001 -2.8542799e-001 2.8607775e-001 2.8607775e-001 6.4975995e-004 -4.3337803e-001 -2.3849157e-002 3.1448199e-002 -4.5959561e-004
9.2730000e-004 -4.2683462e-001 -2.9475634e-001 2.8598399e-001 2.8598399e-001 -8.7723559e-003 -4.3560698e-001 -2.3977208e-002 3.1094492e-002 3.1256115e-004
9.2760000e-004 -4.1960370e-001 -3.0397526e-001 2.8565883e-001 2.8565883e-001 -1.8316424e-002 -4.3792012e-001 -2.4103089e-002 3.0729721e-002 1.0838400e-003
9.2790000e-004 -4.1233566e-001 -3.1308146e-001 2.8510275e-001 2.8510275e-001 -2.7978717e-002 -4.4031438e-001 -2.4226790e-002 3.0354024e-002 1.8536174e-003
9.2820000e-004 -4.0503117e-001 -3.2207173e-001 2.8431637e-001 2.8431637e-001 -3.7755359e-002 -4.4278653e-001 -2.4348299e-002 2.9967538e-002 2.6212716e-003
9.2850000e-004 -3.9769089e-001 -3.3094285e-001 2.8330051e-001 2.8330051e-001 -4.7642336e-002 -4.4533323e-001 -2.4467606e-002 2.9570406e-002 3.3861830e-003
9.2880000e-004 -3.9031548e-001 -3.3969168e-001 2.8205619e-001 2.8205619e-001 -5.7635490e-002 -4.4795097e-001 -2.4584701e-002 2.9162776e-002 4.1477347e-003
9.2910000e-004 -3.8290561e-001 -3.4831512e-001 2.8058460e-001 2.8058460e-001 -6.7730523e-002 -4.5063613e-001 -2.4699573e-002 2.8744798e-002 4.9053131e-003
9.2940000e-004 -3.7546194e-001 -3.5681011e-001 2.7888710e-001 2.7888710e-001 -7.7923003e-002 -4.5338495e-001 -2.4812211e-002 2.8316626e-002 5.6583083e-003
9.2970000e-004 -3.6798516e-001 -3.6517363e-001 2.7696527e-001 2.7696527e-001 -8.8208363e-002 -4.5619352e-001 -2.4922607e-002 2.7878418e-002 6.4061145e-003
9.3000000e-004 -3.6047594e-001 -3.7340273e-001 2.7482083e-001 2.7482083e-001 -9.8581902e-002 -4.5905784e-001 -2.5030749e-002 2.7430334e-002 7.1481308e-003
9.3030000e-004 -3.5293495e-001 -3.8149450e-001 2.7245570e-001 2.7245570e-001 -1.0903879e-001 -4.6197374e-001 -2.5136630e-002 2.6972541e-002 7.8837612e-003
9.3060000e-004 -3.4536288e-001 -3.8944606e-001 2.6987198e-001 2.6987198e-001 -1.1957408e-001 -4.6493696e-001 -2.5240239e-002 2.6505206e-002 8.6124155e-003
9.3090000e-004 -3.3776041e-001 -3.9725461e-001 2.6707193e-001 2.6707193e-001 -1.3018268e-001 -4.6794309e-001 -2.5341567e-002 2.6028500e-002 9.3335097e-003
9.3120000e-004 -3.3012823e-001 -4.0491739e-001 2.6405799e-001 2.6405799e-001 -1.4085940e-001 -4.7098763e-001 -2.5440605e-002 2.5542599e-002 1.0046466e-002
9.3150000e-004 -3.2246702e-001 -4.1243169e-001 2.6083277e-001 2.6083277e-001 -1.5159892e-001 -4.7406594e-001 -2.5537345e-002 2.5047681e-002 1.0750715e-002
9.3180000e-004 -3.1477749e-001 -4.1979487e-001 2.5739906e-001 2.5739906e-001 -1.6239581e-001 -4.7717329e-001 -2.5631779e-002 2.4543927e-002 1.1445692e-002
