t 1 2 3 4 5 6 7 8 9 10 jV0700 
0.02028 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 0 5 1.29739e-82 5 0
0.02031 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 0 5 8.64353e-86 5 0
0.02034 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 0 5 5.75852e-89 5 0
0.02037 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 0 5 3.83645e-92 5 0
0.0204 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 0 5 2.55593e-95 5 0
0.02043 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 0 5 1.70282e-98 5 0
0.02046 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 0 5 1.13446e-101 5 0
0.02049 1.33361 0.00133228 4.99817 0.000333319 0.000166681 5 0 5 7.558e-105 5 0
0.02052 1.66714 0.00166547 4.99833 0.00041668 4.99958 0.00333111 5 5 5.03531e-108 5 0
0.02055 1.66714 0.00166547 4.99833 0.00041668 4.99958 2.21926e-06 5 5 3.35464e-111 5 0
0.02058 1.66714 0.00166547 4.99833 0.00041668 4.99958 1.47852e-09 5 5 2.23494e-114 5 0
0.02061 1.66714 0.00166547 4.99833 0.00041668 4.99958 9.85025e-13 5 5 1.48896e-117 5 0
0.02064 1.66714 0.00166547 4.99833 0.00041668 4.99958 6.56246e-16 5 5 9.91982e-121 5 0
0.02067 1.66714 0.00166547 4.99833 0.00041668 4.99958 4.37206e-19 5 5 6.60881e-124 5 0
0.0207 1.66714 0.00166547 4.99833 0.00041668 4.99958 2.91276e-22 5 5 4.40294e-127 5 0
0.02073 1.66714 0.00166547 4.99833 0.00041668 4.99958 1.94055e-25 5 5 2.93333e-130 5 0
0.02076 1.66714 0.00166547 4.99833 0.00041668 4.99958 1.29284e-28 5 5 1.95425e-133 5 0
0.02079 1.66714 0.00166547 4.99833 0.00041668 4.99958 8.61317e-32 5 5 1.30197e-136 5 0
0.02082 1.66714 0.00166547 4.99833 0.00041668 4.99958 5.73829e-35 5 5 8.674e-140 5 0
0.02085 1.66714 0.00166547 4.99833 0.00041668 4.99958 3.82298e-38 5 5 5.77882e-143 5 0
0.02088 1.66714 0.00166547 4.99833 0.00041668 4.99958 2.54695e-41 5 5 3.84998e-146 5 0
0.02091 1.66714 0.00166547 4.99833 0.00041668 4.99958 1.69684e-44 5 5 2.56494e-149 5 0
0.02094 1.66714 0.00166547 4.99833 0.00041668 4.99958 1.13047e-47 5 5 1.70882e-152 5 0
0.02097 1.66714 0.00166547 4.99833 0.00041668 4.99958 7.53146e-51 5 5 1.13846e-155 5 0
0.021 1.66714 0.00166547 4.99833 0.00041668 4.99958 5.01763e-54 5 5 7.58465e-159 5 0
0.02103 1.66714 0.00166547 4.99833 0.00041668 4.99958 3.34286e-57 0 5 5.05306e-162 5 0
0.02106 1.66714 0.00166547 4.99833 0.00041668 4.99958 2.22709e-60 0 5 3.36646e-165 5 0
0.02109 1.66714 0.00166547 4.99833 0.00041668 4.99958 1.48373e-63 0 5 2.24281e-168 5 0
0.02112 1.66714 0.00166547 4.99833 0.00041668 4.99958 9.88497e-67 0 5 1.49421e-171 5 0
0.02115 1.66714 0.00166547 4.99833 0.00041668 4.99958 6.58559e-70 0 5 9.95479e-175 5 0
0.02118 1.66714 0.00166547 4.99833 0.00041668 4.99958 4.38747e-73 0 5 6.6321e-178 5 0
0.02121 1.66714 0.00166547 4.99833 0.00041668 4.99958 2.92303e-76 0 5 4.41846e-181 5 0
0.02124 1.66714 0.00166547 4.99833 0.00041668 4.99958 1.94739e-79 0 5 2.94367e-184 5 0
0.02127 1.66714 0.00166547 4.99833 0.00041668 4.99958 1.29739e-82 0 5 1.96114e-187 5 0
0.0213 1.66714 0.00166547 4.99833 0.00041668 4.99958 8.64353e-86 0 5 1.30656e-190 5 0
0.02133 1.66714 0.00166547 4.99833 0.00041668 4.99958 5.75852e-89 0 5 8.70458e-194 5 0
0.02136 1.66714 0.00166547 4.99833 0.00041668 4.99958 3.83645e-92 0 5 5.79919e-197 5 0
0.02139 1.66714 0.00166547 4.99833 0.00041668 4.99958 2.55593e-95 0 5 3.86355e-200 5 0
0.02142 1.66714 0.00166547 4.99833 0.00041668 4.99958 1.70282e-98 0 5 2.57398e-203 5 0
0.02145 1.66714 0.00166547 4.99833 0.00041668 4.99958 1.13446e-101 0 5 1.71485e-206 5 0
0.02148 1.66714 0.00166547 4.99833 0.00041668 4.99958 7.558e-105 0 5 1.14247e-209 5 0
0.02151 2.00058 0.00199858 4.9985 4.99925 0.000250042 4.99667 5 0.00333111 7.61138e-213 5 0
0.02154 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 5 2.21926e-06 5.07088e-216 5 0
0.02157 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 5 1.47852e-09 3.37833e-219 5 0
0.0216 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 5 9.85025e-13 2.25072e-222 5 0
0.02163 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 5 6.56246e-16 1.49948e-225 5 0
0.02166 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 5 4.37206e-19 9.98988e-229 5 0
0.02169 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 5 2.91276e-22 6.65548e-232 5 0
0.02172 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 5 1.94055e-25 4.43403e-235 5 0
0.02175 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 5 1.29284e-28 2.95405e-238 5 0
0.02178 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 5 8.61317e-32 1.96806e-241 5 0
0.02181 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 5 5.73829e-35 1.31116e-244 5 0
0.02184 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 5 3.82298e-38 8.73526e-248 5 0
0.02187 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 5 2.54695e-41 5.81963e-251 5 0
0.0219 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 5 1.69684e-44 3.87717e-254 5 0
0.02193 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 5 1.13047e-47 2.58306e-257 5 0
0.02196 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 5 7.53146e-51 1.72089e-260 5 0
0.02199 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 5 5.01763e-54 1.1465e-263 5 0
0.02202 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 0 3.34286e-57 7.63821e-267 5 0
0.02205 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 0 2.22709e-60 5.08875e-270 5 0
0.02208 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 0 1.48373e-63 3.39024e-273 5 0
0.02211 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 0 9.88497e-67 2.25865e-276 5 0
0.02214 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 0 6.58559e-70 1.50477e-279 5 0
0.02217 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 0 4.38747e-73 1.00251e-282 5 0
0.0222 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 0 2.92303e-76 6.67894e-286 5 0
0.02223 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 0 1.94739e-79 4.44966e-289 5 0
0.02226 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 0 1.29739e-82 2.96446e-292 5 0
0.02229 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 0 8.64353e-86 1.97499e-295 5 0
0.02232 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 0 5.75852e-89 1.31579e-298 5 0
0.02235 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 0 3.83645e-92 8.76606e-302 5 0
0.02238 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 0 2.55593e-95 5.84014e-305 5 0
0.02241 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 0 1.70282e-98 3.89084e-308 5 0
0.02244 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 0 1.13446e-101 2.59216e-311 5 0
0.02247 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 0 7.558e-105 1.72696e-314 5 0
0.0225 2.00058 0.00199858 4.9985 4.99925 0.000250042 5 0 5.03531e-108 1.15041e-317 5 0
0.02253 2.33411 0.00233178 4.99867 4.99933 4.99967 0.00333111 5 3.35464e-111 9.87637e-321 5 0
0.02256 2.33411 0.00233178 4.99867 4.99933 4.99967 2.21926e-06 5 2.23494e-114 0 5 0
0.02259 2.33411 0.00233178 4.99867 4.99933 4.99967 1.47852e-09 5 1.48896e-117 0 5 0
0.02262 2.33411 0.00233178 4.99867 4.99933 4.99967 9.85025e-13 5 9.91982e-121 0 5 0
0.02265 2.33411 0.00233178 4.99867 4.99933 4.99967 6.56246e-16 5 6.60881e-124 0 5 0
0.02268 2.33411 0.00233178 4.99867 4.99933 4.99967 4.37206e-19 5 4.40294e-127 0 5 0
0.02271 2.33411 0.00233178 4.99867 4.99933 4.99967 2.91276e-22 5 2.93333e-130 0 5 0
0.02274 2.33411 0.00233178 4.99867 4.99933 4.99967 1.94055e-25 5 1.95425e-133 0 5 0
0.02277 2.33411 0.00233178 4.99867 4.99933 4.99967 1.29284e-28 5 1.30197e-136 0 5 0
0.0228 2.33411 0.00233178 4.99867 4.99933 4.99967 8.61317e-32 5 8.674e-140 0 5 0
0.02283 2.33411 0.00233178 4.99867 4.99933 4.99967 5.73829e-35 5 5.77882e-143 0 5 0
0.02286 2.33411 0.00233178 4.99867 4.99933 4.99967 3.82298e-38 5 3.84998e-146 0 5 0
0.02289 2.33411 0.00233178 4.99867 4.99933 4.99967 2.54695e-41 5 2.56494e-149 0 5 0
0.02292 2.33411 0.00233178 4.99867 4.99933 4.99967 1.69684e-44 5 1.70882e-152 0 5 0
0.02295 2.33411 0.00233178 4.99867 4.99933 4.99967 1.13047e-47 5 1.13846e-155 0 5 0
0.02298 2.33411 0.00233178 4.99867 4.99933 4.99967 7.53146e-51 5 7.58465e-159 0 5 0
0.02301 2.33411 0.00233178 4.99867 4.99933 4.99967 5.01763e-54 0 5.05306e-162 0 5 0
0.02304 2.33411 0.00233178 4.99867 4.99933 4.99967 3.34286e-57 0 3.36646e-165 0 5 0
0.02307 2.33411 0.00233178 4.99867 4.99933 4.99967 2.22709e-60 0 2.24281e-168 0 5 0
0.0231 2.33411 0.00233178 4.99867 4.99933 4.99967 1.48373e-63 0 1.49421e-171 0 5 0
0.02313 2.33411 0.00233178 4.99867 4.99933 4.99967 9.88497e-67 0 9.95479e-175 0 5 0
0.02316 2.33411 0.00233178 4.99867 4.99933 4.99967 6.58559e-70 0 6.6321e-178 0 5 0
0.02319 2.33411 0.00233178 4.99867 4.99933 4.99967 4.38747e-73 0 4.41846e-181 0 5 0
0.02322 2.33411 0.00233178 4.99867 4.99933 4.99967 2.92303e-76 0 2.94367e-184 0 5 0
0.02325 2.33411 0.00233178 4.99867 4.99933 4.99967 1.94739e-79 0 1.96114e-187 0 5 0
0.02328 2.33411 0.00233178 4.99867 4.99933 4.99967 1.29739e-82 0 1.30656e-190 0 5 0
0.02331 2.33411 0.00233178 4.99867 4.99933 4.99967 8.64353e-86 0 8.70458e-194 0 5 0
0.02334 2.33411 0.00233178 4.99867 4.99933 4.99967 5.75852e-89 0 5.79919e-197 0 5 0
0.02337 2.33411 0.00233178 4.99867 4.99933 4.99967 3.83645e-92 0 3.86355e-200 0 5 0
0.0234 2.33411 0.00233178 4.99867 4.99933 4.99967 2.55593e-95 0 2.57398e-203 0 5 0
0.02343 2.33411 0.00233178 4.99867 4.99933 4.99967 1.70282e-98 0 1.71485e-206 0 5 0
0.02346 2.33411 0.00233178 4.99867 4.99933 4.99967 1.13446e-101 0 1.14247e-209 0 5 0
0.02349 2.33411 0.00233178 4.99867 4.99933 4.99967 7.558e-105 0 7.61138e-213 0 5 0
0.02352 2.66589 4.99767 0.00133228 0.000666306 0.000333195 4.99667 5 4.99667 4.99667 0.00333111 0
0.02355 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 5 5 5 2.21926e-06 0
0.02358 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 5 5 5 1.47852e-09 0
0.02361 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 5 5 5 9.85025e-13 0
0.02364 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 5 5 5 6.56246e-16 0
0.02367 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 5 5 5 4.37206e-19 0
0.0237 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 5 5 5 2.91276e-22 0
0.02373 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 5 5 5 1.94055e-25 0
0.02376 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 5 5 5 1.29284e-28 0
0.02379 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 5 5 5 8.61317e-32 0
0.02382 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 5 5 5 5.73829e-35 0
0.02385 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 5 5 5 3.82298e-38 0
0.02388 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 5 5 5 2.54695e-41 0
0.02391 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 5 5 5 1.69684e-44 0
0.02394 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 5 5 5 1.13047e-47 0
0.02397 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 5 5 5 7.53146e-51 0
0.024 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 5 5 5 5.01763e-54 0
0.02403 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 0 5 5 3.34286e-57 0
0.02406 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 0 5 5 2.22709e-60 0
0.02409 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 0 5 5 1.48373e-63 0
0.02412 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 0 5 5 9.88497e-67 0
0.02415 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 0 5 5 6.58559e-70 0
0.02418 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 0 5 5 4.38747e-73 0
0.02421 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 0 5 5 2.92303e-76 0
0.02424 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 0 5 5 1.94739e-79 0
0.02427 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 0 5 5 1.29739e-82 0
0.0243 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 0 5 5 8.64353e-86 0
0.02433 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 0 5 5 5.75852e-89 0
0.02436 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 0 5 5 3.83645e-92 0
0.02439 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 0 5 5 2.55593e-95 0
0.02442 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 0 5 5 1.70282e-98 0
0.02445 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 0 5 5 1.13446e-101 0
0.02448 2.66589 4.99767 0.00133228 0.000666306 0.000333195 5 0 5 5 7.558e-105 0
0.02451 2.99942 4.998 0.00149896 0.000749667 4.99975 0.00333111 5 5 5 5.03531e-108 0
0.02454 2.99942 4.998 0.00149896 0.000749667 4.99975 2.21926e-06 5 5 5 3.35464e-111 0
0.02457 2.99942 4.998 0.00149896 0.000749667 4.99975 1.47852e-09 5 5 5 2.23494e-114 0
0.0246 2.99942 4.998 0.00149896 0.000749667 4.99975 9.85025e-13 5 5 5 1.48896e-117 0
0.02463 2.99942 4.998 0.00149896 0.000749667 4.99975 6.56246e-16 5 5 5 9.91982e-121 0
0.02466 2.99942 4.998 0.00149896 0.000749667 4.99975 4.37206e-19 5 5 5 6.60881e-124 0
0.02469 2.99942 4.998 0.00149896 0.000749667 4.99975 2.91276e-22 5 5 5 4.40294e-127 0
0.02472 2.99942 4.998 0.00149896 0.000749667 4.99975 1.94055e-25 5 5 5 2.93333e-130 0
0.02475 2.99942 4.998 0.00149896 0.000749667 4.99975 1.29284e-28 5 5 5 1.95425e-133 0
0.02478 2.99942 4.998 0.00149896 0.000749667 4.99975 8.61317e-32 5 5 5 1.30197e-136 0
0.02481 2.99942 4.998 0.00149896 0.000749667 4.99975 5.73829e-35 5 5 5 8.674e-140 0
0.02484 2.99942 4.998 0.00149896 0.000749667 4.99975 3.82298e-38 5 5 5 5.77882e-143 0
0.02487 2.99942 4.998 0.00149896 0.000749667 4.99975 2.54695e-41 5 5 5 3.84998e-146 0
0.0249 2.99942 4.998 0.00149896 0.000749667 4.99975 1.69684e-44 5 5 5 2.56494e-149 0
0.02493 2.99942 4.998 0.00149896 0.000749667 4.99975 1.13047e-47 5 5 5 1.70882e-152 0
0.02496 2.99942 4.998 0.00149896 0.000749667 4.99975 7.53146e-51 5 5 5 1.13846e-155 0
0.02499 2.99942 4.998 0.00149896 0.000749667 4.99975 5.01763e-54 5 5 5 7.58465e-159 0
0.02502 2.99942 4.998 0.00149896 0.000749667 4.99975 3.34286e-57 0 5 5 5.05306e-162 0
0.02505 2.99942 4.998 0.00149896 0.000749667 4.99975 2.22709e-60 0 5 5 3.36646e-165 0
0.02508 2.99942 4.998 0.00149896 0.000749667 4.99975 1.48373e-63 0 5 5 2.24281e-168 0
0.02511 2.99942 4.998 0.00149896 0.000749667 4.99975 9.88497e-67 0 5 5 1.49421e-171 0
0.02514 2.99942 4.998 0.00149896 0.000749667 4.99975 6.58559e-70 0 5 5 9.95479e-175 0
0.02517 2.99942 4.998 0.00149896 0.000749667 4.99975 4.38747e-73 0 5 5 6.6321e-178 0
0.0252 2.99942 4.998 0.00149896 0.000749667 4.99975 2.92303e-76 0 5 5 4.41846e-181 0
0.02523 2.99942 4.998 0.00149896 0.000749667 4.99975 1.94739e-79 0 5 5 2.94367e-184 0
0.02526 2.99942 4.998 0.00149896 0.000749667 4.99975 1.29739e-82 0 5 5 1.96114e-187 0
0.02529 2.99942 4.998 0.00149896 0.000749667 4.99975 8.64353e-86 0 5 5 1.30656e-190 0
0.02532 2.99942 4.998 0.00149896 0.000749667 4.99975 5.75852e-89 0 5 5 8.70458e-194 0
0.02535 2.99942 4.998 0.00149896 0.000749667 4.99975 3.83645e-92 0 5 5 5.79919e-197 0
0.02538 2.99942 4.998 0.00149896 0.000749667 4.99975 2.55593e-95 0 5 5 3.86355e-200 0
0.02541 2.99942 4.998 0.00149896 0.000749667 4.99975 1.70282e-98 0 5 5 2.57398e-203 0
0.02544 2.99942 4.998 0.00149896 0.000749667 4.99975 1.13446e-101 0 5 5 1.71485e-206 0
0.02547 2.99942 4.998 0.00149896 0.000749667 4.99975 7.558e-105 0 5 5 1.14247e-209 0
0.0255 2.99942 4.998 0.00149896 0.000749667 4.99975 5.03531e-108 0 5 5 7.61138e-213 0
0.02553 3.33286 4.99833 0.0016656 4.99958 0.000416556 4.99667 5 0.00333111 5 5.07088e-216 0
0.02556 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 5 2.21926e-06 5 3.37833e-219 0
0.02559 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 5 1.47852e-09 5 2.25072e-222 0
0.02562 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 5 9.85025e-13 5 1.49948e-225 0
0.02565 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 5 6.56246e-16 5 9.98988e-229 0
0.02568 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 5 4.37206e-19 5 6.65548e-232 0
0.02571 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 5 2.91276e-22 5 4.43403e-235 0
0.02574 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 5 1.94055e-25 5 2.95405e-238 0
0.02577 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 5 1.29284e-28 5 1.96806e-241 0
0.0258 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 5 8.61317e-32 5 1.31116e-244 0
0.02583 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 5 5.73829e-35 5 8.73526e-248 0
0.02586 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 5 3.82298e-38 5 5.81963e-251 0
0.02589 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 5 2.54695e-41 5 3.87717e-254 0
0.02592 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 5 1.69684e-44 5 2.58306e-257 0
0.02595 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 5 1.13047e-47 5 1.72089e-260 0
0.02598 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 5 7.53146e-51 5 1.1465e-263 0
0.02601 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 0 5.01763e-54 5 7.63821e-267 0
0.02604 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 0 3.34286e-57 5 5.08875e-270 0
0.02607 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 0 2.22709e-60 5 3.39024e-273 0
0.0261 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 0 1.48373e-63 5 2.25865e-276 0
0.02613 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 0 9.88497e-67 5 1.50477e-279 0
0.02616 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 0 6.58559e-70 5 1.00251e-282 0
0.02619 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 0 4.38747e-73 5 6.67894e-286 0
0.02622 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 0 2.92303e-76 5 4.44966e-289 0
0.02625 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 0 1.94739e-79 5 2.96446e-292 0
0.02628 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 0 1.29739e-82 5 1.97499e-295 0
0.02631 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 0 8.64353e-86 5 1.31579e-298 0
0.02634 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 0 5.75852e-89 5 8.76606e-302 0
0.02637 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 0 3.83645e-92 5 5.84014e-305 0
0.0264 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 0 2.55593e-95 5 3.89084e-308 0
0.02643 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 0 1.70282e-98 5 2.59216e-311 0
0.02646 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 0 1.13446e-101 5 1.72696e-314 0
0.02649 3.33286 4.99833 0.0016656 4.99958 0.000416556 5 0 7.558e-105 5 1.15041e-317 0
0.02652 3.66639 4.99867 0.00183228 4.99967 4.99983 0.00333111 5 5.03531e-108 5 9.87637e-321 0
0.02655 3.66639 4.99867 0.00183228 4.99967 4.99983 2.21926e-06 5 3.35464e-111 5 0 0
0.02658 3.66639 4.99867 0.00183228 4.99967 4.99983 1.47852e-09 5 2.23494e-114 5 0 0
0.02661 3.66639 4.99867 0.00183228 4.99967 4.99983 9.85025e-13 5 1.48896e-117 5 0 0
0.02664 3.66639 4.99867 0.00183228 4.99967 4.99983 6.56246e-16 5 9.91982e-121 5 0 0
0.02667 3.66639 4.99867 0.00183228 4.99967 4.99983 4.37206e-19 5 6.60881e-124 5 0 0
0.0267 3.66639 4.99867 0.00183228 4.99967 4.99983 2.91276e-22 5 4.40294e-127 5 0 0
0.02673 3.66639 4.99867 0.00183228 4.99967 4.99983 1.94055e-25 5 2.93333e-130 5 0 0
0.02676 3.66639 4.99867 0.00183228 4.99967 4.99983 1.29284e-28 5 1.95425e-133 5 0 0
0.02679 3.66639 4.99867 0.00183228 4.99967 4.99983 8.61317e-32 5 1.30197e-136 5 0 0
0.02682 3.66639 4.99867 0.00183228 4.99967 4.99983 5.73829e-35 5 8.674e-140 5 0 0
0.02685 3.66639 4.99867 0.00183228 4.99967 4.99983 3.82298e-38 5 5.77882e-143 5 0 0
0.02688 3.66639 4.99867 0.00183228 4.99967 4.99983 2.54695e-41 5 3.84998e-146 5 0 0
0.02691 3.66639 4.99867 0.00183228 4.99967 4.99983 1.69684e-44 5 2.56494e-149 5 0 0
0.02694 3.66639 4.99867 0.00183228 4.99967 4.99983 1.13047e-47 5 1.70882e-152 5 0 0
0.02697 3.66639 4.99867 0.00183228 4.99967 4.99983 7.53146e-51 5 1.13846e-155 5 0 0
0.027 3.66639 4.99867 0.00183228 4.99967 4.99983 5.01763e-54 5 7.58465e-159 5 0 0
0.02703 3.66639 4.99867 0.00183228 4.99967 4.99983 3.34286e-57 0 5.05306e-162 5 0 0
0.02706 3.66639 4.99867 0.00183228 4.99967 4.99983 2.22709e-60 0 3.36646e-165 5 0 0
0.02709 3.66639 4.99867 0.00183228 4.99967 4.99983 1.48373e-63 0 2.24281e-168 5 0 0
0.02712 3.66639 4.99867 0.00183228 4.99967 4.99983 9.88497e-67 0 1.49421e-171 5 0 0
0.02715 3.66639 4.99867 0.00183228 4.99967 4.99983 6.58559e-70 0 9.95479e-175 5 0 0
0.02718 3.66639 4.99867 0.00183228 4.99967 4.99983 4.38747e-73 0 6.6321e-178 5 0 0
0.02721 3.66639 4.99867 0.00183228 4.99967 4.99983 2.92303e-76 0 4.41846e-181 5 0 0
0.02724 3.66639 4.99867 0.00183228 4.99967 4.99983 1.94739e-79 0 2.94367e-184 5 0 0
0.02727 3.66639 4.99867 0.00183228 4.99967 4.99983 1.29739e-82 0 1.96114e-187 5 0 0
0.0273 3.66639 4.99867 0.00183228 4.99967 4.99983 8.64353e-86 0 1.30656e-190 5 0 0
0.02733 3.66639 4.99867 0.00183228 4.99967 4.99983 5.75852e-89 0 8.70458e-194 5 0 0
0.02736 3.66639 4.99867 0.00183228 4.99967 4.99983 3.83645e-92 0 5.79919e-197 5 0 0
0.02739 3.66639 4.99867 0.00183228 4.99967 4.99983 2.55593e-95 0 3.86355e-200 5 0 0
0.02742 3.66639 4.99867 0.00183228 4.99967 4.99983 1.70282e-98 0 2.57398e-203 5 0 0
0.02745 3.66639 4.99867 0.00183228 4.99967 4.99983 1.13446e-101 0 1.71485e-206 5 0 0
0.02748 3.66639 4.99867 0.00183228 4.99967 4.99983 7.558e-105 0 1.14247e-209 5 0 0
0.02751 3.9995 4.999 4.9995 0.000999625 0.000499875 4.99667 5 4.99667 0.00333111 0 0
0.02754 3.9995 4.999 4.9995 0.000999625 0.000499875 5 5 5 2.21926e-06 0 0
0.02757 3.9995 4.999 4.9995 0.000999625 0.000499875 5 5 5 1.47852e-09 0 0
0.0276 3.9995 4.999 4.9995 0.000999625 0.000499875 5 5 5 9.85025e-13 0 0
0.02763 3.9995 4.999 4.9995 0.000999625 0.000499875 5 5 5 6.56246e-16 0 0
0.02766 3.9995 4.999 4.9995 0.000999625 0.000499875 5 5 5 4.37206e-19 0 0
0.02769 3.9995 4.999 4.9995 0.000999625 0.000499875 5 5 5 2.91276e-22 0 0
0.02772 3.9995 4.999 4.9995 0.000999625 0.000499875 5 5 5 1.94055e-25 0 0
0.02775 3.9995 4.999 4.9995 0.000999625 0.000499875 5 5 5 1.29284e-28 0 0
0.02778 3.9995 4.999 4.9995 0.000999625 0.000499875 5 5 5 8.61317e-32 0 0
0.02781 3.9995 4.999 4.9995 0.000999625 0.000499875 5 5 5 5.73829e-35 0 0
0.02784 3.9995 4.999 4.9995 0.000999625 0.000499875 5 5 5 3.82298e-38 0 0
0.02787 3.9995 4.999 4.9995 0.000999625 0.000499875 5 5 5 2.54695e-41 0 0
0.0279 3.9995 4.999 4.9995 0.000999625 0.000499875 5 5 5 1.69684e-44 0 0
0.02793 3.9995 4.999 4.9995 0.000999625 0.000499875 5 5 5 1.13047e-47 0 0
