t 1 2 3 4 5 6 7 
5.14e-08 0.467273 0 4.61486 5 0 5 0
5.15e-08 0.468182 0 4.61678 5 0 5 0
5.16e-08 0.469091 0 4.61869 5 0 5 0
5.17e-08 0.47 0 4.62058 5 0 5 0
5.18e-08 0.470909 0 4.62247 5 0 5 0
5.19e-08 0.471818 0 4.62435 5 0 5 0
5.2e-08 0.472727 0 4.62622 5 0 5 0
5.21e-08 0.473636 0 4.62808 5 0 5 0
5.22e-08 0.474545 0 4.62993 5 0 5 0
5.23e-08 0.475455 0 4.63177 5 0 5 0
5.24e-08 0.476364 0 4.6336 5 0 5 0
5.25e-08 0.477273 0 4.63542 5 0 5 0
5.26e-08 0.478182 0 4.63724 5 0 5 0
5.27e-08 0.479091 0 4.63904 5 0 5 0
5.28e-08 0.48 0 4.64084 5 0 5 0
5.29e-08 0.480909 0 4.64263 5 0 5 0
5.3e-08 0.481818 0 4.6444 5 0 5 0
5.31e-08 0.482727 0 4.64617 5 0 5 0
5.32e-08 0.483636 0 4.64793 5 0 5 0
5.33e-08 0.484545 0 4.64968 5 0 5 0
5.34e-08 0.485455 0 4.65143 5 0 5 0
5.35e-08 0.486364 0 4.65316 5 0 5 0
5.36e-08 0.487273 0 4.65489 5 0 5 0
5.37e-08 0.488182 0 4.6566 5 0 5 0
5.38e-08 0.489091 0 4.65831 5 0 5 0
5.39e-08 0.49 0 4.66001 5 0 5 0
5.4e-08 0.490909 0 4.6617 5 0 5 0
5.41e-08 0.491818 0 4.66339 5 0 5 0
5.42e-08 0.492727 0 4.66506 5 0 5 0
5.43e-08 0.493636 0 4.66673 5 0 5 0
5.44e-08 0.494545 0 4.66839 5 0 5 0
5.45e-08 0.495455 0 4.67004 5 0 5 0
5.46e-08 0.496364 0 4.67168 5 0 5 0
5.47e-08 0.497273 0 4.67331 5 0 5 0
5.48e-08 0.498182 0 4.67494 5 0 5 0
5.49e-08 0.499091 0 4.67655 5 0 5 0
5.5e-08 0.5 0 4.67816 5 0 5 0
5.51e-08 0.500909 0 4.67976 5 0 5 0
5.52e-08 0.501818 0 4.68136 5 0 5 0
5.53e-08 0.502727 0 4.68294 5 0 5 0
5.54e-08 0.503636 0 4.68452 5 0 5 0
5.55e-08 0.504545 0 4.68609 5 0 5 0
5.56e-08 0.505455 0 4.68765 5 0 5 0
5.57e-08 0.506364 0 4.68921 5 0 5 0
5.58e-08 0.507273 0 4.69075 5 0 5 0
5.59e-08 0.508182 0 4.69229 5 0 5 0
5.6e-08 0.509091 0 4.69382 5 0 5 0
5.61e-08 0.51 0 4.69534 5 0 5 0
5.62e-08 0.510909 0 4.69686 5 0 5 0
5.63e-08 0.511818 0 4.69837 5 0 5 0
5.64e-08 0.512727 0 4.69987 5 0 5 0
5.65e-08 0.513636 0 4.70136 5 0 5 0
5.66e-08 0.514545 0 4.70285 5 0 5 0
5.67e-08 0.515455 0 4.70433 5 0 5 0
5.68e-08 0.516364 0 4.7058 5 0 5 0
5.69e-08 0.517273 0 4.70726 5 0 5 0
5.7e-08 0.518182 0 4.70872 5 0 5 0
5.71e-08 0.519091 0 4.71017 5 0 5 0
5.72e-08 0.52 0 4.71161 5 0 5 0
5.73e-08 0.520909 0 4.71304 5 0 5 0
5.74e-08 0.521818 0 4.71447 5 0 5 0
5.75e-08 0.522727 0 4.71589 5 0 5 0
5.76e-08 0.523636 0 4.7173 5 0 5 0
5.77e-08 0.524545 0 4.71871 5 0 5 0
5.78e-08 0.525455 0 4.72011 5 0 5 0
5.79e-08 0.526364 0 4.7215 5 0 5 0
5.8e-08 0.527273 0 4.72289 5 0 5 0
5.81e-08 0.528182 0 4.72427 5 0 5 0
5.82e-08 0.529091 0 4.72564 5 0 5 0
5.83e-08 0.53 0 4.727 5 0 5 0
5.84e-08 0.530909 0 4.72836 5 0 5 0
5.85e-08 0.531818 0 4.72971 5 0 5 0
5.86e-08 0.532727 0 4.73106 5 0 5 0
5.87e-08 0.533636 0 4.7324 5 0 5 0
5.88e-08 0.534545 0 4.73373 5 0 5 0
5.89e-08 0.535455 0 4.73505 5 0 5 0
5.9e-08 0.536364 0 4.73637 5 0 5 0
5.91e-08 0.537273 0 4.73768 5 0 5 0
5.92e-08 0.538182 0 4.73899 5 0 5 0
5.93e-08 0.539091 0 4.74029 5 0 5 0
5.94e-08 0.54 0 4.74158 5 0 5 0
5.95e-08 0.540909 0 4.74286 5 0 5 0
5.96e-08 0.541818 0 4.74414 5 0 5 0
5.97e-08 0.542727 0 4.74542 5 0 5 0
5.98e-08 0.543636 0 4.74668 5 0 5 0
5.99e-08 0.544545 0 4.74794 5 0 5 0
6e-08 0.545455 0 4.7492 5 0 5 0
6.01e-08 0.546364 0 4.75044 5 0 5 0
6.02e-08 0.547273 0 4.75169 5 0 5 0
6.03e-08 0.548182 0 4.75292 5 0 5 0
6.04e-08 0.549091 0 4.75415 5 0 5 0
6.05e-08 0.55 0 4.75537 5 0 5 0
6.06e-08 0.550909 0 4.75659 5 0 5 0
6.07e-08 0.551818 0 4.7578 5 0 5 0
6.08e-08 0.552727 0 4.75901 5 0 5 0
6.09e-08 0.553636 0 4.76021 5 0 5 0
6.1e-08 0.554545 0 4.7614 5 0 5 0
6.11e-08 0.555455 0 4.76259 5 0 5 0
6.12e-08 0.556364 0 4.76377 5 0 5 0
6.13e-08 0.557273 0 4.76494 5 0 5 0
6.14e-08 0.558182 0 4.76611 5 0 5 0
6.15e-08 0.559091 0 4.76728 5 0 5 0
6.16e-08 0.56 0 4.76843 5 0 5 0
6.17e-08 0.560909 0 4.76959 5 0 5 0
6.18e-08 0.561818 0 4.77073 5 0 5 0
6.19e-08 0.562727 0 4.77187 5 0 5 0
6.2e-08 0.563636 0 4.77301 5 0 5 0
6.21e-08 0.564545 0 4.77414 5 0 5 0
6.22e-08 0.565455 0 4.77526 5 0 5 0
6.23e-08 0.566364 0 4.77638 5 0 5 0
6.24e-08 0.567273 0 4.77749 5 0 5 0
6.25e-08 0.568182 0 4.7786 5 0 5 0
6.26e-08 0.569091 0 4.7797 5 0 5 0
6.27e-08 0.57 0 4.7808 5 0 5 0
6.28e-08 0.570909 0 4.78189 5 0 5 0
6.29e-08 0.571818 0 4.78297 5 0 5 0
6.3e-08 0.572727 0 4.78405 5 0 5 0
6.31e-08 0.573636 0 4.78513 5 0 5 0
6.32e-08 0.574545 0 4.78619 5 0 5 0
6.33e-08 0.575455 0 4.78726 5 0 5 0
6.34e-08 0.576364 0 4.78832 5 0 5 0
6.35e-08 0.577273 0 4.78937 5 0 5 0
6.36e-08 0.578182 0 4.79042 5 0 5 0
6.37e-08 0.579091 0 4.79146 5 0 5 0
6.38e-08 0.58 0 4.7925 5 0 5 0
6.39e-08 0.580909 0 4.79353 5 0 5 0
6.4e-08 0.581818 0 4.79456 5 0 5 0
6.41e-08 0.582727 0 4.79558 5 0 5 0
6.42e-08 0.583636 0 4.7966 5 0 5 0
6.43e-08 0.584545 0 4.79761 5 0 5 0
6.44e-08 0.585455 0 4.79862 5 0 5 0
6.45e-08 0.586364 0 4.79962 5 0 5 0
6.46e-08 0.587273 0 4.80061 5 0 5 0
6.47e-08 0.588182 0 4.80161 5 0 5 0
6.48e-08 0.589091 0 4.80259 5 0 5 0
6.49e-08 0.59 0 4.80358 5 0 5 0
6.5e-08 0.590909 0 4.80455 5 0 5 0
6.51e-08 0.591818 0 4.80552 5 0 5 0
6.52e-08 0.592727 0 4.80649 5 0 5 0
6.53e-08 0.593636 0 4.80746 5 0 5 0
6.54e-08 0.594545 0 4.80841 5 0 5 0
6.55e-08 0.595455 0 4.80937 5 0 5 0
6.56e-08 0.596364 0 4.81031 5 0 5 0
6.57e-08 0.597273 0 4.81126 5 0 5 0
6.58e-08 0.598182 0 4.8122 5 0 5 0
6.59e-08 0.599091 0 4.81313 5 0 5 0
6.6e-08 0.6 0 4.81406 5 0 5 0
6.61e-08 0.600909 0 4.81499 5 0 5 0
6.62e-08 0.601818 0 4.81591 5 0 5 0
6.63e-08 0.602727 0 4.81682 5 0 5 0
6.64e-08 0.603636 0 4.81773 5 0 5 0
6.65e-08 0.604545 0 4.81864 5 0 5 0
6.66e-08 0.605455 0 4.81954 5 0 5 0
6.67e-08 0.606364 0 4.82044 5 0 5 0
6.68e-08 0.607273 0 4.82133 5 0 5 0
6.69e-08 0.608182 0 4.82222 5 0 5 0
6.7e-08 0.609091 0 4.82311 5 0 5 0
6.71e-08 0.61 0 4.82399 5 0 5 0
6.72e-08 0.610909 0 4.82486 5 0 5 0
6.73e-08 0.611818 0 4.82573 5 0 5 0
6.74e-08 0.612727 0 4.8266 5 0 5 0
6.75e-08 0.613636 0 4.82746 5 0 5 0
6.76e-08 0.614545 0 4.82832 5 0 5 0
6.77e-08 0.615455 0 4.82918 5 0 5 0
6.78e-08 0.616364 0 4.83003 5 0 5 0
6.79e-08 0.617273 0 4.83087 5 0 5 0
6.8e-08 0.618182 0 4.83171 5 0 5 0
6.81e-08 0.619091 0 4.83255 5 0 5 0
6.82e-08 0.62 0 4.83338 5 0 5 0
6.83e-08 0.620909 0 4.83421 5 0 5 0
6.84e-08 0.621818 0 4.83504 5 0 5 0
6.85e-08 0.622727 0 4.83586 5 0 5 0
6.86e-08 0.623636 0 4.83668 5 0 5 0
6.87e-08 0.624545 0 4.83749 5 0 5 0
6.88e-08 0.625455 0 4.8383 5 0 5 0
6.89e-08 0.626364 0 4.8391 5 0 5 0
6.9e-08 0.627273 0 4.8399 5 0 5 0
6.91e-08 0.628182 0 4.8407 5 0 5 0
6.92e-08 0.629091 0 4.84149 5 0 5 0
6.93e-08 0.63 0 4.84228 5 0 5 0
6.94e-08 0.630909 0 4.84306 5 0 5 0
6.95e-08 0.631818 0 4.84384 5 0 5 0
6.96e-08 0.632727 0 4.84462 5 0 5 0
6.97e-08 0.633636 0 4.84539 5 0 5 0
6.98e-08 0.634545 0 4.84616 5 0 5 0
6.99e-08 0.635455 0 4.84693 5 0 5 0
7e-08 0.636364 0 4.84769 5 0 5 0
7.01e-08 0.637273 0 4.84845 5 0 5 0
7.02e-08 0.638182 0 4.8492 5 0 5 0
7.03e-08 0.639091 0 4.84995 5 0 5 0
7.04e-08 0.64 0 4.8507 5 0 5 0
7.05e-08 0.640909 0 4.85144 5 0 5 0
7.06e-08 0.641818 0 4.85218 5 0 5 0
7.07e-08 0.642727 0 4.85292 5 0 5 0
7.08e-08 0.643636 0 4.85365 5 0 5 0
7.09e-08 0.644545 0 4.85438 5 0 5 0
7.1e-08 0.645455 0 4.8551 5 0 5 0
7.11e-08 0.646364 0 4.85582 5 0 5 0
7.12e-08 0.647273 0 4.85654 5 0 5 0
7.13e-08 0.648182 0 4.85725 5 0 5 0
7.14e-08 0.649091 0 4.85796 5 0 5 0
7.15e-08 0.65 0 4.85867 5 0 5 0
7.16e-08 0.650909 0 4.85937 5 0 5 0
7.17e-08 0.651818 0 4.86007 5 0 5 0
7.18e-08 0.652727 0 4.86077 5 0 5 0
7.19e-08 0.653636 0 4.86146 5 0 5 0
7.2e-08 0.654545 0 4.86215 5 0 5 0
7.21e-08 0.655455 0 4.86284 5 0 5 0
7.22e-08 0.656364 0 4.86352 5 0 5 0
7.23e-08 0.657273 0 4.8642 5 0 5 0
7.24e-08 0.658182 0 4.86487 5 0 5 0
7.25e-08 0.659091 0 4.86555 5 0 5 0
7.26e-08 0.66 0 4.86621 5 0 5 0
7.27e-08 0.660909 0 4.86688 5 0 5 0
7.28e-08 0.661818 0 4.86754 5 0 5 0
7.29e-08 0.662727 0 4.8682 5 0 5 0
7.3e-08 0.663636 0 4.86886 5 0 5 0
7.31e-08 0.664545 0 4.86951 5 0 5 0
7.32e-08 0.665455 0 4.87016 5 0 5 0
7.33e-08 0.666364 0 4.8708 5 0 5 0
7.34e-08 0.667273 0 4.87145 5 0 5 0
7.35e-08 0.668182 0 4.87209 5 0 5 0
7.36e-08 0.669091 0 4.87272 5 0 5 0
7.37e-08 0.67 0 4.87336 5 0 5 0
7.38e-08 0.670909 0 4.87399 5 0 5 0
7.39e-08 0.671818 0 4.87461 5 0 5 0
7.4e-08 0.672727 0 4.87524 0 5 5 0
7.41e-08 0.673636 0 4.87586 0 5 5 0
7.42e-08 0.674545 0 4.87648 0 5 5 0
7.43e-08 0.675455 0 4.87709 0 5 5 0
7.44e-08 0.676364 0 4.8777 0 5 5 0
7.45e-08 0.677273 0 4.87831 0 5 5 0
7.46e-08 0.678182 0 4.87892 0 5 5 0
7.47e-08 0.679091 0 4.87952 0 5 5 0
7.48e-08 0.68 0 4.88012 0 5 5 0
7.49e-08 0.680909 0 4.88071 0 5 5 0
7.5e-08 0.681818 0 4.88131 0 5 5 0
7.51e-08 0.682727 0 4.8819 0 5 5 0
7.52e-08 0.683636 0 4.88249 0 5 5 0
7.53e-08 0.684545 0 4.88307 0 5 5 0
7.54e-08 0.685455 0 4.88365 0 5 5 0
7.55e-08 0.686364 0 4.88423 0 5 5 0
7.56e-08 0.687273 0 4.88481 0 5 5 0
7.57e-08 0.688182 0 4.88538 0 5 5 0
7.58e-08 0.689091 0 4.88595 0 5 5 0
7.59e-08 0.69 0 4.88652 0 5 5 0
7.6e-08 0.690909 0 4.88708 0 5 5 0
7.61e-08 0.691818 0 4.88764 0 5 5 0
7.62e-08 0.692727 0 4.8882 0 5 5 0
7.63e-08 0.693636 0 4.88876 0 5 5 0
7.64e-08 0.694545 0 4.88931 0 5 5 0
7.65e-08 0.695455 0 4.88986 0 5 5 0
7.66e-08 0.696364 0 4.89041 0 5 5 0
7.67e-08 0.697273 0 4.89096 0 5 5 0
7.68e-08 0.698182 0 4.8915 0 5 5 0
7.69e-08 0.699091 0 4.89204 0 5 5 0
7.7e-08 0.7 0 4.89258 0 5 5 0
7.71e-08 0.700909 0 4.89311 0 5 5 0
7.72e-08 0.701818 0 4.89364 0 5 5 0
7.73e-08 0.702727 0 4.89417 0 5 5 0
7.74e-08 0.703636 0 4.8947 0 5 5 0
7.75e-08 0.704545 0 4.89522 0 5 5 0
7.76e-08 0.705455 0 4.89574 0 5 5 0
7.77e-08 0.706364 0 4.89626 0 5 5 0
7.78e-08 0.707273 0 4.89678 0 5 5 0
7.79e-08 0.708182 0 4.89729 0 5 5 0
7.8e-08 0.709091 0 4.8978 0 5 5 0
7.81e-08 0.71 0 4.89831 0 5 5 0
7.82e-08 0.710909 0 4.89882 0 5 5 0
7.83e-08 0.711818 0 4.89932 0 5 5 0
7.84e-08 0.712727 0 4.89982 0 5 5 0
7.85e-08 0.713636 0 4.90032 0 5 5 0
7.86e-08 0.714545 0 4.90082 0 5 5 0
7.87e-08 0.715455 0 4.90131 0 5 5 0
7.88e-08 0.716364 0 4.9018 0 5 5 0
7.89e-08 0.717273 0 4.90229 0 5 5 0
7.9e-08 0.718182 0 4.90277 0 5 5 0
7.91e-08 0.719091 0 4.90326 0 5 5 0
7.92e-08 0.72 0 4.90374 0 5 5 0
7.93e-08 0.720909 0 4.90422 0 5 5 0
7.94e-08 0.721818 0 4.90469 0 5 5 0
7.95e-08 0.722727 0 4.90517 0 5 5 0
7.96e-08 0.723636 0 4.90564 0 5 5 0
7.97e-08 0.724545 0 4.90611 0 5 5 0
7.98e-08 0.725455 0 4.90658 0 5 5 0
7.99e-08 0.726364 0 4.90704 0 5 5 0
8e-08 0.727273 0 4.9075 0 5 5 0
8.01e-08 0.728182 0 4.90796 0 5 5 0
8.02e-08 0.729091 0 4.90842 0 5 5 0
8.03e-08 0.73 0 4.90888 0 5 5 0
8.04e-08 0.730909 0 4.90933 0 5 5 0
8.05e-08 0.731818 0 4.90978 0 5 5 0
8.06e-08 0.732727 0 4.91023 0 5 5 0
8.07e-08 0.733636 0 4.91068 0 5 5 0
8.08e-08 0.734545 0 4.91112 0 5 5 0
8.09e-08 0.735455 0 4.91156 0 5 5 0
8.1e-08 0.736364 0 4.912 0 5 5 0
8.11e-08 0.737273 0 4.91244 0 5 5 0
8.12e-08 0.738182 0 4.91288 0 5 5 0
8.13e-08 0.739091 0 4.91331 0 5 5 0
8.14e-08 0.74 0 4.91374 0 5 5 0
8.15e-08 0.740909 0 4.91417 0 5 5 0
8.16e-08 0.741818 0 4.9146 0 5 5 0
8.17e-08 0.742727 0 4.91502 0 5 5 0
8.18e-08 0.743636 0 4.91545 0 5 5 0
8.19e-08 0.744545 0 4.91587 0 5 5 0
8.2e-08 0.745455 0 4.91629 0 5 5 0
8.21e-08 0.746364 0 4.9167 0 5 5 0
8.22e-08 0.747273 0 4.91712 0 5 5 0
8.23e-08 0.748182 0 4.91753 0 5 5 0
8.24e-08 0.749091 0 4.91794 0 5 5 0
8.25e-08 0.75 0 4.91835 0 5 5 0
8.26e-08 0.750909 0 4.91875 0 5 5 0
8.27e-08 0.751818 0 4.91916 0 5 5 0
8.28e-08 0.752727 0 4.91956 0 5 5 0
8.29e-08 0.753636 0 4.91996 0 5 5 0
8.3e-08 0.754545 0 4.92036 0 5 5 0
8.31e-08 0.755455 0 4.92075 0 5 5 0
8.32e-08 0.756364 0 4.92115 0 5 5 0
8.33e-08 0.757273 0 4.92154 0 5 5 0
8.34e-08 0.758182 0 4.92193 0 5 5 0
8.35e-08 0.759091 0 4.92232 0 5 5 0
8.36e-08 0.76 0 4.92271 0 5 5 0
8.37e-08 0.760909 0 4.92309 0 5 5 0
8.38e-08 0.761818 0 4.92347 0 5 5 0
8.39e-08 0.762727 0 4.92385 0 5 5 0
8.4e-08 0.763636 0 4.92423 0 5 5 0
8.41e-08 0.764545 0 4.92461 0 5 5 0
8.42e-08 0.765455 0 4.92499 0 5 5 0
8.43e-08 0.766364 0 4.92536 0 5 5 0
8.44e-08 0.767273 0 4.92573 0 5 5 0
8.45e-08 0.768182 0 4.9261 0 5 5 0
8.46e-08 0.769091 0 4.92647 0 5 5 0
8.47e-08 0.77 0 4.92683 0 5 5 0
8.48e-08 0.770909 0 4.9272 0 5 5 0
8.49e-08 0.771818 0 4.92756 0 5 5 0
8.5e-08 0.772727 0 4.92792 0 5 5 0
8.51e-08 0.773636 0 4.92828 0 5 5 0
8.52e-08 0.774545 0 4.92863 0 5 5 0
8.53e-08 0.775455 0 4.92899 0 5 5 0
8.54e-08 0.776364 0 4.92934 0 5 5 0
8.55e-08 0.777273 0 4.92969 0 5 5 0
8.56e-08 0.778182 0 4.93004 0 5 5 0
8.57e-08 0.779091 0 4.93039 0 5 5 0
8.58e-08 0.78 0 4.93074 0 5 5 0
8.59e-08 0.780909 0 4.93108 0 5 5 0
8.6e-08 0.781818 0 4.93143 0 5 5 0
8.61e-08 0.782727 0 4.93177 0 5 5 0
8.62e-08 0.783636 0 4.93211 0 5 5 0
8.63e-08 0.784545 0 4.93244 0 5 5 0
8.64e-08 0.785455 0 4.93278 0 5 5 0
8.65e-08 0.786364 0 4.93312 0 5 5 0
8.66e-08 0.787273 0 4.93345 0 5 5 0
8.67e-08 0.788182 0 4.93378 0 5 5 0
8.68e-08 0.789091 0 4.93411 0 5 5 0
8.69e-08 0.79 0 4.93444 0 5 5 0
8.7e-08 0.790909 0 4.93476 0 5 5 0
8.71e-08 0.791818 0 4.93509 0 5 5 0
8.72e-08 0.792727 0 4.93541 0 5 5 0
8.73e-08 0.793636 0 4.93573 0 5 5 0
8.74e-08 0.794545 0 4.93605 0 5 5 0
8.75e-08 0.795455 0 4.93637 0 5 5 0
8.76e-08 0.796364 0 4.93669 0 5 5 0
8.77e-08 0.797273 0 4.937 0 5 5 0
8.78e-08 0.798182 0 4.93731 0 5 5 0
8.79e-08 0.799091 0 4.93763 0 5 5 0
8.8e-08 0.8 0 4.93794 0 5 5 0
8.81e-08 0.800909 0 4.93825 0 5 5 0
8.82e-08 0.801818 0 4.93855 0 5 5 0
8.83e-08 0.802727 0 4.93886 0 5 5 0
8.84e-08 0.803636 0 4.93916 0 5 5 0
8.85e-08 0.804545 0 4.93947 0 5 5 0
8.86e-08 0.805455 0 4.93977 0 5 5 0
8.87e-08 0.806364 0 4.94007 0 5 5 0
8.88e-08 0.807273 0 4.94036 0 5 5 0
8.89e-08 0.808182 0 4.94066 0 5 5 0
8.9e-08 0.809091 0 4.94096 0 5 5 0
8.91e-08 0.81 0 4.94125 0 5 5 0
8.92e-08 0.810909 0 4.94154 0 5 5 0
8.93e-08 0.811818 0 4.94183 0 5 5 0
8.94e-08 0.812727 0 4.94212 0 5 5 0
8.95e-08 0.813636 0 4.94241 0 5 5 0
8.96e-08 0.814545 0 4.9427 0 5 5 0
8.97e-08 0.815455 0 4.94298 0 5 5 0
8.98e-08 0.816364 0 4.94327 0 5 5 0
8.99e-08 0.817273 0 4.94355 0 5 5 0
9e-08 0.818182 0 4.94383 0 5 5 0
9.01e-08 0.819091 0 4.94411 0 5 5 0
9.02e-08 0.82 0 4.94439 0 5 5 0
9.03e-08 0.820909 0 4.94466 0 5 5 0
9.04e-08 0.821818 0 4.94494 0 5 5 0
9.05e-08 0.822727 0 4.94521 0 5 5 0
9.06e-08 0.823636 0 4.94548 0 5 5 0
9.07e-08 0.824545 0 4.94576 0 5 5 0
9.08e-08 0.825455 0 4.94603 0 5 5 0
9.09e-08 0.826364 0 4.94629 0 5 5 0
9.1e-08 0.827273 0 4.94656 0 5 5 0
9.11e-08 0.828182 0 4.94683 0 5 5 0
9.12e-08 0.829091 0 4.94709 0 5 5 0
9.13e-08 0.83 0 4.94736 0 5 5 0
9.14e-08 0.830909 0 4.94762 0 5 5 0
9.15e-08 0.831818 0 4.94788 0 5 5 0
9.16e-08 0.832727 0 4.94814 0 5 5 0
9.17e-08 0.833636 0 4.9484 0 5 5 0
9.18e-08 0.834545 0 4.94865 0 5 5 0
9.19e-08 0.835455 0 4.94891 0 5 5 0
9.2e-08 0.836364 0 4.94916 0 5 5 0
9.21e-08 0.837273 0 4.94941 0 5 5 0
9.22e-08 0.838182 0 4.94967 0 5 5 0
9.23e-08 0.839091 0 4.94992 0 5 5 0
9.24e-08 0.84 0 4.95017 0 5 5 0
9.25e-08 0.840909 0 4.95041 0 5 5 0
9.26e-08 0.841818 0 4.95066 0 5 5 0
9.27e-08 0.842727 0 4.95091 0 5 5 0
9.28e-08 0.843636 0 4.95115 0 5 5 0
9.29e-08 0.844545 0 4.95139 0 5 5 0
9.3e-08 0.845455 0 4.95163 0 5 5 0
9.31e-08 0.846364 0 4.95188 0 5 5 0
9.32e-08 0.847273 0 4.95211 0 5 5 0
9.33e-08 0.848182 0 4.95235 0 5 5 0
9.34e-08 0.849091 0 4.95259 0 5 5 0
9.35e-08 0.85 0 4.95283 0 5 5 0
9.36e-08 0.850909 0 4.95306 0 5 5 0
9.37e-08 0.851818 0 4.95329 0 5 5 0
9.38e-08 0.852727 0 4.95353 0 5 5 0
9.39e-08 0.853636 0 4.95376 0 5 5 0
9.4e-08 0.854545 0 4.95399 0 5 5 0
9.41e-08 0.855455 0 4.95422 0 5 5 0
9.42e-08 0.856364 0 4.95444 0 5 5 0
9.43e-08 0.857273 0 4.95467 0 5 5 0
9.44e-08 0.858182 0 4.9549 0 5 5 0
9.45e-08 0.859091 0 4.95512 0 5 5 0
9.46e-08 0.86 0 4.95534 0 5 5 0
9.47e-08 0.860909 0 4.95557 0 5 5 0
9.48e-08 0.861818 0 4.95579 0 5 5 0
9.49e-08 0.862727 0 4.95601 0 5 5 0
9.5e-08 0.863636 0 4.95623 0 5 5 0
9.51e-08 0.864545 0 4.95644 0 5 5 0
9.52e-08 0.865455 0 4.95666 0 5 5 0
9.53e-08 0.866364 0 4.95688 0 5 5 0
9.54e-08 0.867273 0 4.95709 0 5 5 0
9.55e-08 0.868182 0 4.9573 0 5 5 0
9.56e-08 0.869091 0 4.95752 0 5 5 0
9.57e-08 0.87 0 4.95773 0 5 5 0
9.58e-08 0.870909 0 4.95794 0 5 5 0
9.59e-08 0.871818 0 4.95815 0 5 5 0
9.6e-08 0.872727 0 4.95836 0 5 5 0
9.61e-08 0.873636 0 4.95856 0 5 5 0
9.62e-08 0.874545 0 4.95877 0 5 5 0
9.63e-08 0.875455 0 4.95897 0 5 5 0
9.64e-08 0.876364 0 4.95918 0 5 5 0
9.65e-08 0.877273 0 4.95938 0 5 5 0
9.66e-08 0.878182 0 4.95958 0 5 5 0
9.67e-08 0.879091 0 4.95978 0 5 5 0
9.68e-08 0.88 0 4.95999 0 5 5 0
9.69e-08 0.880909 0 4.96018 0 5 5 0
9.7e-08 0.881818 0 4.96038 0 5 5 0
9.71e-08 0.882727 0 4.96058 0 5 5 0
9.72e-08 0.883636 0 4.96078 0 5 5 0
9.73e-08 0.884545 0 4.96097 0 5 5 0
9.74e-08 0.885455 0 4.96116 0 5 5 0
9.75e-08 0.886364 0 4.96136 0 5 5 0
9.76e-08 0.887273 0 4.96155 0 5 5 0
9.77e-08 0.888182 0 4.96174 0 5 5 0
9.78e-08 0.889091 0 4.96193 0 5 5 0
9.79e-08 0.89 0 4.96212 0 5 5 0
9.8e-08 0.890909 0 4.96231 0 5 5 0
9.81e-08 0.891818 0 4.9625 0 5 5 0
9.82e-08 0.892727 0 4.96268 0 5 5 0
9.83e-08 0.893636 0 4.96287 0 5 5 0
9.84e-08 0.894545 0 4.96305 0 5 5 0
9.85e-08 0.895455 0 4.96324 0 5 5 0
9.86e-08 0.896364 0 4.96342 0 5 5 0
9.87e-08 0.897273 0 4.9636 0 5 5 0
9.88e-08 0.898182 0 4.96378 0 5 5 0
9.89e-08 0.899091 0 4.96396 0 5 5 0
9.9e-08 0.9 0 4.96414 0 5 5 0
9.91e-08 0.900909 0 4.96432 0 5 5 0
9.92e-08 0.901818 0 4.9645 0 5 5 0
9.93e-08 0.902727 0 4.96468 0 5 5 0
9.94e-08 0.903636 0 4.96485 0 5 5 0
9.95e-08 0.904545 0 4.96503 0 5 5 0
9.96e-08 0.905455 0 4.9652 0 5 5 0
9.97e-08 0.906364 0 4.96537 0 5 5 0
9.98e-08 0.907273 0 4.96555 0 5 5 0
9.99e-08 0.908182 0 4.96572 0 5 5 0
1e-07 0.909091 0 4.96589 0 5 5 0
1.001e-07 0.91 0 4.96606 0 5 5 0
1.002e-07 0.910909 0 4.96623 0 5 5 0
1.003e-07 0.911818 0 4.96639 0 5 5 0
1.004e-07 0.912727 0 4.96656 0 5 5 0
1.005e-07 0.913636 0 4.96673 0 5 5 0
1.006e-07 0.914545 0 4.96689 0 5 5 0
1.007e-07 0.915455 0 4.96706 0 5 5 0
1.008e-07 0.916364 0 4.96722 0 5 5 0
1.009e-07 0.917273 0 4.96739 0 5 5 0
1.01e-07 0.918182 0 4.96755 0 5 5 0
1.011e-07 0.919091 0 4.96771 0 5 5 0
1.012e-07 0.92 0 4.96787 0 5 5 0
1.013e-07 0.920909 0 4.96803 0 5 5 0
1.014e-07 0.921818 0 4.96819 0 5 5 0
1.015e-07 0.922727 0 4.96835 0 5 5 0
1.016e-07 0.923636 0 4.9685 0 5 5 0
1.017e-07 0.924545 0 4.96866 0 5 5 0
1.018e-07 0.925455 0 4.96882 0 5 5 0
1.019e-07 0.926364 0 4.96897 0 5 5 0
1.02e-07 0.927273 0 4.96913 0 5 5 0
1.021e-07 0.928182 0 4.96928 0 5 5 0
1.022e-07 0.929091 0 4.96943 0 5 5 0
1.023e-07 0.93 0 4.96958 0 5 5 0
1.024e-07 0.930909 0 4.96974 0 5 5 0
1.025e-07 0.931818 0 4.96989 0 5 5 0
1.026e-07 0.932727 0 4.97004 0 5 5 0
1.027e-07 0.933636 0 4.97019 0 5 5 0
1.028e-07 0.934545 0 4.97033 0 5 5 0
1.029e-07 0.935455 0 4.97048 0 5 5 0
1.03e-07 0.936364 0 4.97063 0 5 5 0
1.031e-07 0.937273 0 4.97077 0 5 5 0
1.032e-07 0.938182 0 4.97092 0 5 5 0
1.033e-07 0.939091 0 4.97106 0 5 5 0
