t 1 2 3 4 5 6 7 8 jV0700 
0.00654 1.66681 0.000416597 4.99958 0 2.96334e-118 2.21926e-06 5 5 0
0.00657 1.66681 0.000416597 4.99958 0 9.87451e-122 1.47852e-09 5 5 0
0.0066 1.66681 0.000416597 4.99958 0 3.29041e-125 9.85025e-13 5 5 0
0.00663 1.66681 0.000416597 4.99958 0 1.09644e-128 6.56246e-16 5 5 0
0.00666 1.66681 0.000416597 4.99958 0 3.65357e-132 4.37206e-19 5 5 0
0.00669 1.66681 0.000416597 4.99958 0 1.21745e-135 2.91276e-22 5 5 0
0.00672 1.66681 0.000416597 4.99958 0 4.05682e-139 1.94055e-25 5 5 0
0.00675 1.66681 0.000416597 4.99958 0 1.35182e-142 1.29284e-28 5 5 0
0.00678 1.66681 0.000416597 4.99958 0 4.50457e-146 8.61317e-32 5 5 0
0.00681 1.66681 0.000416597 4.99958 0 1.50102e-149 5.73829e-35 5 5 0
0.00684 1.66681 0.000416597 4.99958 0 5.00174e-153 3.82298e-38 5 5 0
0.00687 1.66681 0.000416597 4.99958 0 1.66669e-156 2.54695e-41 5 5 0
0.0069 1.66681 0.000416597 4.99958 0 5.55379e-160 1.69684e-44 5 5 0
0.00693 1.66681 0.000416597 4.99958 0 1.85065e-163 1.13047e-47 5 5 0
0.00696 1.66681 0.000416597 4.99958 0 6.16677e-167 7.53146e-51 5 5 0
0.00699 1.66681 0.000416597 4.99958 0 2.0549e-170 5.01763e-54 5 5 0
0.00702 1.66681 0.000416597 4.99958 0 6.8474e-174 3.34286e-57 0 5 0
0.00705 1.66681 0.000416597 4.99958 0 2.28171e-177 2.22709e-60 0 5 0
0.00708 1.66681 0.000416597 4.99958 0 7.60315e-181 1.48373e-63 0 5 0
0.00711 1.66681 0.000416597 4.99958 0 2.53354e-184 9.88497e-67 0 5 0
0.00714 1.66681 0.000416597 4.99958 0 8.44231e-188 6.58559e-70 0 5 0
0.00717 1.66681 0.000416597 4.99958 0 2.81317e-191 4.38747e-73 0 5 0
0.0072 1.66681 0.000416597 4.99958 0 9.3741e-195 2.92303e-76 0 5 0
0.00723 1.66681 0.000416597 4.99958 0 3.12366e-198 1.94739e-79 0 5 0
0.00726 1.66681 0.000416597 4.99958 0 1.04087e-201 1.29739e-82 0 5 0
0.00729 1.66681 0.000416597 4.99958 0 3.46842e-205 8.64353e-86 0 5 0
0.00732 1.66681 0.000416597 4.99958 0 1.15575e-208 5.75852e-89 0 5 0
0.00735 1.66681 0.000416597 4.99958 0 3.85123e-212 3.83645e-92 0 5 0
0.00738 1.66681 0.000416597 4.99958 0 1.28332e-215 2.55593e-95 0 5 0
0.00741 1.66681 0.000416597 4.99958 0 4.27629e-219 1.70282e-98 0 5 0
0.00744 1.66681 0.000416597 4.99958 0 1.42496e-222 1.13446e-101 0 5 0
0.00747 1.66681 0.000416597 4.99958 0 4.74827e-226 7.558e-105 0 5 0
0.0075 1.66681 0.000416597 4.99958 0 1.58223e-229 5.03531e-108 0 5 0
0.00753 3.33264 4.99792 0.00208215 0 5.27234e-233 4.99667 5 0.00333111 0
0.00756 3.33319 4.99958 0.000417152 0 1.75686e-236 5 5 2.21926e-06 0
0.00759 3.33319 4.99958 0.000416597 0 5.85425e-240 5 5 1.47852e-09 0
0.00762 3.33319 4.99958 0.000416597 0 1.95077e-243 5 5 9.85025e-13 0
0.00765 3.33319 4.99958 0.000416597 0 6.50039e-247 5 5 6.56246e-16 0
0.00768 3.33319 4.99958 0.000416597 0 2.16608e-250 5 5 4.37206e-19 0
0.00771 3.33319 4.99958 0.000416597 0 7.21785e-254 5 5 2.91276e-22 0
0.00774 3.33319 4.99958 0.000416597 0 2.40515e-257 5 5 1.94055e-25 0
0.00777 3.33319 4.99958 0.000416597 0 8.01448e-261 5 5 1.29284e-28 0
0.0078 3.33319 4.99958 0.000416597 0 2.6706e-264 5 5 8.61317e-32 0
0.00783 3.33319 4.99958 0.000416597 0 8.89905e-268 5 5 5.73829e-35 0
0.00786 3.33319 4.99958 0.000416597 0 2.96536e-271 5 5 3.82298e-38 0
0.00789 3.33319 4.99958 0.000416597 0 9.88124e-275 5 5 2.54695e-41 0
0.00792 3.33319 4.99958 0.000416597 0 3.29265e-278 5 5 1.69684e-44 0
0.00795 3.33319 4.99958 0.000416597 0 1.09718e-281 5 5 1.13047e-47 0
0.00798 3.33319 4.99958 0.000416597 0 3.65606e-285 5 5 7.53146e-51 0
0.00801 3.33319 4.99958 0.000416597 0 1.21828e-288 5 0 5.01763e-54 0
0.00804 3.33319 4.99958 0.000416597 0 4.05959e-292 5 0 3.34286e-57 0
0.00807 3.33319 4.99958 0.000416597 0 1.35274e-295 5 0 2.22709e-60 0
0.0081 3.33319 4.99958 0.000416597 0 4.50764e-299 5 0 1.48373e-63 0
0.00813 3.33319 4.99958 0.000416597 0 1.50205e-302 5 0 9.88497e-67 0
0.00816 3.33319 4.99958 0.000416597 0 5.00516e-306 5 0 6.58559e-70 0
0.00819 3.33319 4.99958 0.000416597 0 1.66783e-309 5 0 4.38747e-73 0
