t 1 2 3 4 5 6 7 jV0700 
1.242e-07 4.12799 0.196571 1.5284 4.6844 0 1.80437 5 0
1.243e-07 4.13135 0.196731 1.52237 4.68385 0 1.82027 5 0
1.244e-07 4.13469 0.19689 1.51637 4.68331 0 1.83609 5 0
1.245e-07 4.13801 0.197048 1.5104 4.68276 0 1.85183 5 0
1.246e-07 4.14132 0.197206 1.50447 4.68222 0 1.86749 5 0
1.247e-07 4.14461 0.197362 1.49857 4.68169 0 1.88308 5 0
1.248e-07 4.14789 0.197518 1.4927 4.68115 0 1.89859 5 0
1.249e-07 4.15114 0.197673 1.48686 4.68062 0 1.91402 5 0
1.25e-07 4.15438 0.197828 1.48105 4.6801 0 1.92937 5 0
1.251e-07 4.1576 0.197981 1.47528 4.67957 0 1.94465 5 0
1.252e-07 4.16081 0.198134 1.46954 4.67905 0 1.95985 5 0
1.253e-07 4.164 0.198286 1.46383 4.67853 0 1.97497 5 0
1.254e-07 4.16717 0.198437 1.45814 4.67801 0 1.99002 5 0
1.255e-07 4.17032 0.198587 1.45249 4.6775 0 2.005 5 0
1.256e-07 4.17346 0.198736 1.44687 4.67699 0 2.0199 5 0
1.257e-07 4.17659 0.198885 1.44129 4.67648 0 2.03472 5 0
1.258e-07 4.17969 0.199033 1.43573 4.67598 0 2.04948 5 0
1.259e-07 4.18278 0.19918 1.4302 4.67547 0 2.06416 5 0
1.26e-07 4.18586 0.199326 1.4247 4.67497 0 2.07876 5 0
1.261e-07 4.18891 0.199472 1.41923 4.67448 0 2.0933 5 0
1.262e-07 4.19196 0.199617 1.41379 4.67398 0 2.10776 5 0
1.263e-07 4.19498 0.199761 1.40838 4.67349 0 2.12215 5 0
1.264e-07 4.19799 0.199904 1.403 4.673 0 2.13646 5 0
1.265e-07 4.20099 0.200047 1.39765 4.67251 0 2.15071 5 0
1.266e-07 4.20397 0.200189 1.39233 4.67203 0 2.16489 5 0
1.267e-07 4.20693 0.20033 1.38704 4.67155 0 2.17899 5 0
1.268e-07 4.20988 0.20047 1.38177 4.67107 0 2.19303 5 0
1.269e-07 4.21281 0.20061 1.37654 4.67059 0 2.20699 5 0
1.27e-07 4.21573 0.200749 1.37133 4.67012 0 2.22089 5 0
1.271e-07 4.21863 0.200887 1.36615 4.66965 0 2.23471 5 0
1.272e-07 4.22152 0.201025 1.361 4.66918 0 2.24847 5 0
1.273e-07 4.22439 0.201161 1.35588 4.66872 0 2.26216 5 0
1.274e-07 4.22725 0.201298 1.35078 4.66825 0 2.27578 5 0
1.275e-07 4.23009 0.201433 1.34572 4.66779 0 2.28933 5 0
1.276e-07 4.23292 0.201568 1.34068 4.66733 0 2.30282 5 0
1.277e-07 4.23573 0.201701 1.33566 4.66688 0 2.31624 5 0
1.278e-07 4.23853 0.201835 1.33068 4.66643 0 2.32959 5 0
1.279e-07 4.24131 0.201967 1.32572 4.66597 0 2.34288 5 0
1.28e-07 4.24408 0.202099 1.32079 4.66553 0 2.3561 5 0
1.281e-07 4.24684 0.20223 1.31588 4.66508 0 2.36925 5 0
1.282e-07 4.24958 0.202361 1.311 4.66464 0 2.38234 5 0
1.283e-07 4.2523 0.202491 1.30615 4.6642 0 2.39536 5 0
1.284e-07 4.25501 0.20262 1.30133 4.66376 0 2.40832 5 0
1.285e-07 4.25771 0.202748 1.29653 4.66332 0 2.42121 5 0
1.286e-07 4.2604 0.202876 1.29175 4.66289 0 2.43404 5 0
1.287e-07 4.26307 0.203003 1.28701 4.66246 0 2.44681 5 0
1.288e-07 4.26572 0.20313 1.28229 4.66203 0 2.45951 5 0
1.289e-07 4.26836 0.203255 1.27759 4.6616 0 2.47215 5 0
1.29e-07 4.27099 0.203381 1.27292 4.66117 0 2.48473 5 0
1.291e-07 4.27361 0.203505 1.26827 4.66075 0 2.49724 5 0
1.292e-07 4.25252 4.96441 1.26365 4.66033 0 2.50969 5 0
1.293e-07 4.23155 4.96341 1.25906 4.65991 0 2.52208 5 0
1.294e-07 4.21068 4.96241 1.25449 4.6595 0 2.53441 5 0
1.295e-07 4.18992 4.96142 1.24994 4.65909 0 2.54668 5 0
1.296e-07 4.16928 4.96044 1.24542 4.65867 0 2.55888 5 0
1.297e-07 4.14873 4.95946 1.24093 4.65827 0 2.57103 5 0
1.298e-07 4.1283 4.95849 1.23646 4.65786 0 2.58311 5 0
1.299e-07 4.10797 4.95752 1.23201 4.65746 0 2.59514 5 0
1.3e-07 4.08775 4.95656 1.22759 4.65705 0 2.6071 5 0
1.301e-07 4.06764 4.9556 1.22319 4.65665 0 2.61901 5 0
1.302e-07 4.04762 4.95465 1.21881 4.65626 0 2.63085 5 0
1.303e-07 4.02772 4.9537 1.21446 4.65586 0 2.64264 5 0
1.304e-07 4.00791 4.95276 1.21013 4.65547 0 2.65437 5 0
1.305e-07 3.98821 4.95182 1.20583 4.65508 0 2.66604 5 0
1.306e-07 3.96862 4.95089 1.20155 4.65469 0 2.67765 5 0
1.307e-07 3.94912 4.94996 1.19729 4.6543 0 2.6892 5 0
1.308e-07 3.92973 4.94903 1.19305 4.65391 0 2.7007 5 0
1.309e-07 3.91043 4.94812 1.18884 4.65353 0 2.71214 5 0
1.31e-07 3.89124 4.9472 1.18465 4.65315 0 2.72352 5 0
1.311e-07 3.87215 4.94629 1.18049 4.65277 0 2.73485 5 0
1.312e-07 3.85316 4.94539 1.17634 4.65239 0 2.74612 5 0
1.313e-07 3.83426 4.94449 1.17222 4.65202 0 2.75733 5 0
1.314e-07 3.81547 4.94359 1.16812 4.65165 0 2.76849 5 0
1.315e-07 3.79677 4.9427 1.16405 4.65128 0 2.77959 5 0
1.316e-07 3.77817 4.94182 1.15999 4.65091 0 2.79064 5 0
1.317e-07 3.75967 4.94094 1.15596 4.65054 0 2.80163 5 0
1.318e-07 3.74126 4.94006 1.15195 4.65018 0 2.81256 5 0
1.319e-07 3.72295 4.93919 1.14796 4.64981 0 2.82345 5 0
1.32e-07 3.70474 4.93832 1.14399 4.64945 0 2.83428 5 0
1.321e-07 3.68661 4.93746 1.14005 4.6491 0 2.84505 4.5 0
1.322e-07 3.66859 4.9366 1.13612 4.64874 0 2.85577 4 0
1.323e-07 3.65066 4.93575 1.13222 4.64838 0 2.86644 3.5 0
1.324e-07 3.63282 4.9349 1.12834 4.64803 0 2.87705 3 0
1.325e-07 3.61507 4.93405 1.12448 4.64768 0 2.88762 2.5 0
1.326e-07 3.59742 4.93321 1.12064 4.64733 0 2.89813 2 0
1.327e-07 3.57986 4.93237 1.11682 4.64698 0 2.90858 1.5 0
1.328e-07 3.56239 4.93154 1.11302 4.64664 0 2.91899 1 0
1.329e-07 3.54501 4.93071 1.10924 4.64629 0 2.92934 0.5 0
1.33e-07 3.52772 4.92989 1.10548 4.64595 0 2.93964 1.01464e-11 0
1.331e-07 3.51052 4.92907 1.10175 4.64561 0 2.94989 0 0
1.332e-07 3.49342 4.92826 1.09803 4.64528 0 2.96009 0 0
1.333e-07 3.4764 4.92745 1.09433 4.64494 0 2.97024 0 0
1.334e-07 3.45947 4.92664 1.09066 4.64461 0 2.98034 0 0
1.335e-07 3.44262 4.92584 1.087 4.64427 0 2.99039 0 0
1.336e-07 3.42587 4.92504 1.08337 4.64394 0 3.00039 0 0
1.337e-07 3.4092 4.92425 1.07975 4.64361 0 3.01033 0 0
1.338e-07 3.39262 4.92346 1.07615 4.64329 0 3.02023 0 0
1.339e-07 3.37613 4.92267 1.07257 4.64296 0 3.03008 0 0
1.34e-07 3.35972 4.92189 1.06902 4.64264 0 3.03988 0 0
1.341e-07 3.3434 4.92111 1.06548 4.64232 0 3.04963 0 0
1.342e-07 3.32716 4.92034 1.06196 4.642 0 3.05934 0 0
1.343e-07 3.31101 4.91957 1.05846 4.64168 0 3.06899 0 0
1.344e-07 3.29494 4.91881 1.05497 4.64136 0 3.0786 0 0
1.345e-07 3.27895 4.91805 1.05151 4.64105 0 3.08816 0 0
1.346e-07 3.26305 4.91729 1.04807 4.64073 0 3.09767 0 0
1.347e-07 3.24723 4.91653 1.04464 4.64042 0 3.10714 0 0
1.348e-07 3.2315 4.91579 1.04124 4.64011 0 3.11655 0 0
1.349e-07 3.21584 4.91504 1.03785 4.6398 0 3.12592 0 0
1.35e-07 3.20027 4.9143 1.03448 4.6395 0 3.13525 0 0
1.351e-07 3.18478 4.91356 1.03113 4.63919 0 3.14452 0 0
1.352e-07 3.16937 4.91283 1.02779 4.63889 0 3.15376 0 0
1.353e-07 3.15404 4.9121 1.02448 4.63859 0 3.16294 0 0
1.354e-07 3.13878 4.91137 1.02118 4.63829 0 3.17208 0 0
1.355e-07 3.12361 4.91065 1.0179 4.63799 0 3.18117 0 0
1.356e-07 3.10852 4.90993 1.01464 4.63769 0 3.19022 0 0
1.357e-07 3.09351 4.90921 1.01139 4.6374 0 3.19923 0 0
1.358e-07 3.07857 4.9085 1.00817 4.63711 0 3.20819 0 0
1.359e-07 3.06371 4.9078 1.00496 4.63681 0 3.2171 0 0
1.36e-07 3.04893 4.90709 1.00177 4.63652 0 3.22597 0 0
1.361e-07 3.03423 4.90639 0.998594 4.63624 0 3.2348 0 0
1.362e-07 3.0196 4.9057 0.995437 4.63595 0 3.24358 0 0
1.363e-07 3.00505 4.905 0.992297 4.63566 0 3.25232 0 0
1.364e-07 2.99058 4.90431 0.989174 4.63538 0 3.26101 0 0
1.365e-07 2.97618 4.90363 0.986069 4.6351 0 3.26966 0 0
1.366e-07 2.96186 4.90295 0.98298 4.63482 0 3.27827 0 0
1.367e-07 2.94761 4.90227 0.979907 4.63454 0 3.28684 0 0
1.368e-07 2.93343 4.90159 0.976852 4.63426 0 3.29536 0 0
1.369e-07 2.91933 4.90092 0.973813 4.63398 0 3.30384 0 0
1.37e-07 2.9053 4.90025 0.97079 4.63371 0 3.31228 0 0
1.371e-07 2.89135 4.89959 0.967784 4.63343 0 3.32068 0 0
1.372e-07 2.87747 4.89893 0.964794 4.63316 0 3.32903 0 0
1.373e-07 2.86366 4.89827 0.961821 4.63289 0 3.33735 0 0
1.374e-07 2.84992 4.89762 0.958863 4.63262 0 3.34562 0 0
1.375e-07 2.83625 4.89696 0.955922 4.63236 0 3.35385 0 0
1.376e-07 2.82266 4.89632 0.952997 4.63209 0 3.36204 0 0
1.377e-07 2.80913 4.89567 0.950087 4.63183 0 3.37019 0 0
1.378e-07 2.79568 4.89503 0.947193 4.63156 0 3.3783 0 0
1.379e-07 2.7823 4.8944 0.944315 4.6313 0 3.38636 0 0
1.38e-07 2.76898 4.89376 0.941453 4.63104 0 3.39439 0 0
1.381e-07 2.75574 4.89313 0.938606 4.63078 0 3.40238 0 0
1.382e-07 2.74256 4.8925 0.935774 4.63052 0 3.41033 0 0
1.383e-07 2.72946 4.89188 0.932958 4.63027 0 3.41824 0 0
1.384e-07 2.71642 4.89126 0.930157 4.63001 0 3.42611 0 0
1.385e-07 2.70345 4.89064 0.927372 4.62976 0 3.43394 0 0
1.386e-07 2.69055 4.89003 0.924601 4.62951 0 3.44173 0 0
1.387e-07 2.67771 4.88941 0.921846 4.62926 0 3.44948 0 0
1.388e-07 2.66494 4.88881 0.919105 4.62901 0 3.4572 0 0
1.389e-07 2.65224 4.8882 0.916379 4.62876 0 3.46487 0 0
1.39e-07 2.6396 4.8876 0.913668 4.62852 0 3.47251 0 0
1.391e-07 2.62703 4.887 0.910972 4.62827 0 3.48011 0 0
1.392e-07 2.61453 4.88641 0.908291 4.62803 0 3.48767 0 0
1.393e-07 2.60209 4.88581 0.905623 4.62778 0 3.49519 0 0
1.394e-07 2.58971 4.88522 0.902971 4.62754 0 3.50268 0 0
1.395e-07 2.5774 4.88464 0.900333 4.6273 0 3.51013 0 0
1.396e-07 2.56516 4.88406 0.897709 4.62706 0 3.51754 0 0
1.397e-07 2.55298 4.88348 0.895099 4.62683 0 3.52492 0 0
1.398e-07 2.54086 4.8829 0.892504 4.62659 0 3.53226 0 0
1.399e-07 2.5288 4.88232 0.889922 4.62636 0 3.53956 0 0
1.4e-07 2.51681 4.88175 0.887355 4.62612 0 3.54682 0 0
1.401e-07 2.50488 4.88118 0.884802 4.62589 0 3.55405 0 0
1.402e-07 2.49301 4.88062 0.882262 4.62566 0 3.56125 0 0
1.403e-07 2.4812 4.88006 0.879736 4.62543 0 3.56841 0 0
1.404e-07 2.46946 4.8795 0.877224 4.6252 0 3.57553 0 0
1.405e-07 2.45777 4.87894 0.874725 4.62498 0 3.58261 0 0
1.406e-07 2.44615 4.87839 0.87224 4.62475 0 3.58967 0 0
1.407e-07 2.43459 4.87784 0.869769 4.62452 0 3.59668 0 0
1.408e-07 2.42309 4.87729 0.867311 4.6243 0 3.60366 0 0
1.409e-07 2.41165 4.87675 0.864866 4.62408 0 3.61061 0 0
1.41e-07 2.40026 4.8762 0.862435 4.62386 0 3.61752 0 0
1.411e-07 2.38894 4.87566 0.860017 4.62364 0 3.6244 0.5 0
1.412e-07 2.37768 4.87513 0.857611 4.62342 0 3.63125 1 0
1.413e-07 2.36647 4.87459 0.855219 4.6232 0 3.63806 1.5 0
1.414e-07 2.35532 4.87406 0.85284 4.62299 0 3.64483 2 0
1.415e-07 2.34424 4.87354 0.850474 4.62277 0 3.65157 2.5 0
1.416e-07 2.3332 4.87301 0.848121 4.62256 5 3.63341 3 0
1.417e-07 2.32223 4.87249 0.84578 4.62234 5 3.61533 3.5 0
1.418e-07 2.31131 4.87197 0.843452 4.62213 5 3.59734 4 0
1.419e-07 2.30046 4.87145 0.841137 4.62192 5 3.57945 4.5 0
1.42e-07 2.28965 4.87094 0.838834 4.62171 5 3.56164 5 0
1.421e-07 2.27891 4.87042 0.836544 4.6215 5 3.54392 5 0
1.422e-07 2.26821 4.86991 0.834266 4.6213 5 3.52629 5 0
1.423e-07 2.25758 4.86941 0.832 4.62109 5 3.50874 5 0
1.424e-07 2.247 4.8689 0.829747 4.62089 5 3.49129 5 0
1.425e-07 2.23648 4.8684 0.827506 4.62068 5 3.47392 5 0
1.426e-07 2.22601 4.86791 0.825278 4.62048 5 3.45663 5 0
1.427e-07 2.21559 4.86741 0.823061 4.62028 5 3.43944 5 0
1.428e-07 2.20523 4.86692 0.820856 4.62008 5 3.42232 5 0
1.429e-07 2.19492 4.86642 0.818663 4.61988 5 3.4053 5 0
1.43e-07 2.18467 4.86594 0.816483 4.61968 5 3.38836 5 0
1.431e-07 2.17447 4.86545 0.814314 4.61948 5 3.3715 5 0
1.432e-07 2.16432 4.86497 0.812156 4.61929 5 3.35473 5 0
1.433e-07 2.15423 4.86449 0.810011 4.61909 5 3.33804 5 0
1.434e-07 2.14419 4.86401 0.807877 4.6189 5 3.32143 5 0
1.435e-07 2.1342 4.86353 0.805755 4.6187 5 3.3049 5 0
1.436e-07 2.12427 4.86306 0.803644 4.61851 5 3.28846 5 0
1.437e-07 2.11438 4.86259 0.801545 4.61832 5 3.2721 5 0
1.438e-07 2.10455 4.86212 0.799457 4.61813 5 3.25582 5 0
1.439e-07 2.09476 4.86166 0.79738 4.61794 5 3.23962 5 0
1.44e-07 2.08503 4.86119 0.795315 4.61776 5 3.22351 5 0
1.441e-07 2.07535 4.86073 0.793261 4.61757 5 3.20747 5 0
1.442e-07 2.06572 4.86027 0.791218 4.61738 5 3.19151 5 0
1.443e-07 2.05614 4.85982 0.789186 4.6172 5 3.17563 5 0
1.444e-07 2.04661 4.85936 0.787165 4.61701 5 3.15983 5 0
1.445e-07 2.03713 4.85891 0.785155 4.61683 5 3.14411 5 0
1.446e-07 2.0277 4.85846 0.783156 4.61665 5 3.12847 5 0
1.447e-07 2.01832 4.85802 0.781168 4.61647 5 3.11291 5 0
1.448e-07 2.00899 4.85757 0.77919 4.61629 5 3.09742 5 0
1.449e-07 1.9997 4.85713 0.777224 4.61611 5 3.08201 5 0
1.45e-07 1.99047 4.85669 0.775268 4.61593 5 3.06668 5 0
1.451e-07 1.98128 4.85625 0.773322 4.61576 5 3.05142 5 0
1.452e-07 1.97214 4.85582 0.771387 4.61558 5 3.03624 5 0
1.453e-07 1.96305 4.85538 0.769463 4.61541 5 3.02113 5 0
1.454e-07 1.954 4.85495 0.767549 4.61523 5 3.0061 5 0
1.455e-07 1.94501 4.85452 0.765646 4.61506 5 2.99115 5 0
1.456e-07 1.93606 4.8541 0.763752 4.61489 5 2.97626 5 0
1.457e-07 1.92715 4.85367 0.761869 4.61472 5 2.96146 5 0
1.458e-07 1.91829 4.85325 0.759997 4.61455 5 2.94672 5 0
1.459e-07 1.90948 4.85283 0.758134 4.61438 5 2.93206 5 0
1.46e-07 1.90072 4.85242 0.756282 4.61421 5 2.91748 5 0
1.461e-07 1.892 4.852 0.754439 4.61404 5 2.90296 5 0
1.462e-07 1.88332 4.85159 0.752607 4.61387 5 2.88852 5 0
1.463e-07 1.87469 4.85118 0.750784 4.61371 5 2.87415 5 0
1.464e-07 1.86611 4.85077 0.748972 4.61354 5 2.85985 5 0
1.465e-07 1.85757 4.85036 0.747169 4.61338 5 2.84562 5 0
1.466e-07 1.84907 4.84996 0.745376 4.61322 5 2.83146 5 0
1.467e-07 1.84062 4.84955 0.743593 4.61305 5 2.81738 5 0
1.468e-07 1.83222 4.84915 0.741819 4.61289 5 2.80336 5 0
1.469e-07 1.82385 4.84875 0.740055 4.61273 5 2.78941 5 0
1.47e-07 1.81553 4.84836 0.738301 4.61257 5 2.77553 5 0
1.471e-07 1.80726 4.84796 0.736556 4.61241 5 2.76173 5 0
1.472e-07 1.79902 4.84757 0.734821 4.61226 5 2.74799 5 0
1.473e-07 1.79083 4.84718 0.733095 4.6121 5 2.73431 5 0
1.474e-07 1.78269 4.84679 0.731378 4.61194 5 2.72071 5 0
1.475e-07 1.77458 4.84641 0.729671 4.61179 5 2.70717 5 0
1.476e-07 1.76652 4.84602 0.727973 4.61163 5 2.69371 5 0
1.477e-07 1.7585 4.84564 0.726284 4.61148 5 2.6803 5 0
1.478e-07 1.75052 4.84526 0.724604 4.61133 5 2.66697 5 0
1.479e-07 1.74258 4.84488 0.722934 4.61118 5 2.6537 5 0
1.48e-07 1.73469 4.84451 0.721272 4.61102 5 2.6405 5 0
1.481e-07 1.72683 4.84413 0.71962 4.61087 5 2.62736 5 0
1.482e-07 1.71902 4.84376 0.717976 4.61073 5 2.61429 5 0
1.483e-07 1.71124 4.84339 0.716342 4.61058 5 2.60128 5 0
1.484e-07 1.70351 4.84302 0.714716 4.61043 5 2.58834 5 0
1.485e-07 1.69582 4.84266 0.713099 4.61028 5 2.57547 5 0
1.486e-07 1.68817 4.84229 0.711491 4.61014 5 2.56265 5 0
1.487e-07 1.68055 4.84193 0.709892 4.60999 5 2.5499 5 0
1.488e-07 1.67298 4.84157 0.708301 4.60985 5 2.53722 5 0
1.489e-07 1.66545 4.84121 0.706719 4.6097 5 2.52459 5 0
1.49e-07 1.65795 4.84085 0.705145 4.60956 5 2.51203 5 0
1.491e-07 1.6505 4.8405 0.70358 4.60942 5 2.49954 5 0
1.492e-07 1.64308 4.84015 0.702024 4.60927 5 2.4871 5 0
1.493e-07 1.63571 4.8398 0.700476 4.60913 5 2.47473 5 0
1.494e-07 1.62837 4.83945 0.698936 4.60899 5 2.46241 5 0
1.495e-07 1.62107 4.8391 0.697405 4.60885 5 2.45016 5 0
1.496e-07 1.6138 4.83875 0.695882 4.60872 5 2.43797 5 0
1.497e-07 1.60658 4.83841 0.694367 4.60858 5 2.42584 5 0
1.498e-07 1.59939 4.83807 0.692861 4.60844 5 2.41378 5 0
1.499e-07 1.59224 4.83773 0.691362 4.60831 5 2.40177 5 0
1.5e-07 1.58513 4.83739 0.689872 4.60817 5 2.38982 5 0
1.501e-07 1.57805 4.83705 0.68839 4.60804 5 2.37793 5 0
1.502e-07 1.57101 4.83671 0.686916 4.6079 5 2.3661 5 0
1.503e-07 1.56401 4.83638 0.68545 4.60777 5 2.35433 5 0
1.504e-07 1.55705 4.83605 0.683992 4.60764 5 2.34261 5 0
1.505e-07 1.55012 4.83572 0.682541 4.6075 5 2.33096 5 0
1.506e-07 1.54322 4.83539 0.681099 4.60737 5 2.31936 5 0
1.507e-07 1.53637 4.83507 0.679664 4.60724 5 2.30782 5 0
1.508e-07 1.52955 4.83474 0.678238 4.60711 5 2.29634 5 0
1.509e-07 1.52276 4.83442 0.676819 4.60698 5 2.28492 5 0
1.51e-07 1.51601 4.8341 0.675407 4.60686 5 2.27355 5 0
1.511e-07 1.50929 4.83378 0.674004 4.60673 5 2.26224 5 0
1.512e-07 1.50261 4.83346 0.672608 4.6066 5 2.25098 5 0
1.513e-07 1.49597 4.83314 0.671219 4.60647 5 2.23978 5 0
1.514e-07 1.48936 4.83283 0.669838 4.60635 5 2.22864 5 0
1.515e-07 1.48278 4.83251 0.668465 4.60622 5 2.21755 5 0
1.516e-07 1.47624 4.8322 0.667099 4.6061 5 2.20652 5 0
1.517e-07 1.46973 4.83189 0.66574 4.60598 5 2.19554 5 0
1.518e-07 1.46326 4.83158 0.664389 4.60585 5 2.18462 5 0
1.519e-07 1.45682 4.83128 0.663045 4.60573 5 2.17375 5 0
1.52e-07 1.45041 4.83097 0.661709 4.60561 5 2.16294 5 0
1.521e-07 1.44404 4.83067 0.660379 4.60549 5 2.15217 4.5 0
1.522e-07 1.43769 4.83037 0.659057 4.60537 5 2.14147 4 0
1.523e-07 1.43139 4.83007 0.657742 4.60525 5 2.13081 3.5 0
1.524e-07 1.42511 4.82977 0.656434 4.60513 5 2.12021 3 0
1.525e-07 1.41887 4.82947 0.655134 4.60501 5 2.10966 2.5 0
1.526e-07 1.41266 4.82917 0.65384 4.60489 5 2.09917 2 0
1.527e-07 1.40649 4.82888 0.652553 4.60478 5 2.08872 1.5 0
1.528e-07 1.40034 4.82859 0.651274 4.60466 5 2.07833 1 0
1.529e-07 1.39423 4.8283 0.650001 4.60455 5 2.06799 0.5 0
1.53e-07 1.38815 4.82801 0.648735 4.60443 5 2.0577 2.6356e-12 0
1.531e-07 1.3821 4.82772 0.647476 4.60432 5 2.04747 0 0
1.532e-07 1.37608 4.82743 0.646224 4.6042 5 2.03728 0 0
1.533e-07 1.37009 4.82715 0.644979 4.60409 5 2.02714 0 0
1.534e-07 1.36414 4.82686 0.64374 4.60398 5 2.01706 0 0
1.535e-07 1.35822 4.82658 0.642508 4.60386 5 2.00702 0 0
1.536e-07 1.35232 4.8263 0.641283 4.60375 5 1.99704 0 0
1.537e-07 1.34646 4.82602 0.640064 4.60364 5 1.9871 0 0
1.538e-07 1.34063 4.82574 0.638853 4.60353 5 1.97722 0 0
1.539e-07 1.33483 4.82547 0.637647 4.60342 5 1.96738 0 0
1.54e-07 1.32906 4.82519 0.636448 4.60331 5 1.95759 0 0
1.541e-07 1.32331 4.82492 0.635256 4.60321 5 1.94785 0 0
1.542e-07 1.3176 4.82465 0.63407 4.6031 5 1.93816 0 0
1.543e-07 1.31192 4.82438 0.632891 4.60299 5 1.92852 0 0
1.544e-07 1.30627 4.82411 0.631718 4.60288 5 1.91893 0 0
1.545e-07 1.30065 4.82384 0.630551 4.60278 5 1.90938 0 0
1.546e-07 1.29505 4.82357 0.629391 4.60267 5 1.89988 0 0
1.547e-07 1.28949 4.82331 0.628237 4.60257 5 1.89043 0 0
1.548e-07 1.28396 4.82305 0.627089 4.60246 5 1.88102 0 0
1.549e-07 1.27845 4.82278 0.625948 4.60236 5 1.87166 0 0
1.55e-07 1.27297 4.82252 0.624812 4.60226 5 1.86235 0 0
1.551e-07 1.26752 4.82226 0.623683 4.60215 5 1.85309 0 0
1.552e-07 1.2621 4.822 0.62256 4.60205 5 1.84387 0 0
1.553e-07 1.25671 4.82175 0.621443 4.60195 5 1.83469 0 0
1.554e-07 1.25135 4.82149 0.620332 4.60185 5 1.82557 0 0
1.555e-07 1.24601 4.82124 0.619227 4.60175 5 1.81648 0 0
1.556e-07 1.2407 4.82099 0.618128 4.60165 5 1.80745 0 0
1.557e-07 1.23542 4.82073 0.617035 4.60155 5 1.79845 0 0
1.558e-07 1.23017 4.82048 0.615948 4.60145 5 1.78951 0 0
1.559e-07 1.22494 4.82024 0.614867 4.60135 5 1.7806 0 0
1.56e-07 1.21974 4.81999 0.613792 4.60125 5 1.77174 0 0
1.561e-07 1.21457 4.81974 0.612723 4.60116 5 1.76293 0 0
1.562e-07 1.20943 4.8195 0.611659 4.60106 5 1.75416 0 0
1.563e-07 1.20431 4.81925 0.610601 4.60096 5 1.74543 0 0
1.564e-07 1.19922 4.81901 0.609549 4.60087 5 1.73675 0 0
1.565e-07 1.19415 4.81877 0.608503 4.60077 5 1.72811 0 0
1.566e-07 1.18911 4.81853 0.607462 4.60068 5 1.71951 0 0
1.567e-07 1.1841 4.81829 0.606427 4.60058 5 1.71096 0 0
1.568e-07 1.17912 4.81805 0.605398 4.60049 5 1.70244 0 0
1.569e-07 1.17416 4.81782 0.604374 4.6004 5 1.69397 0 0
1.57e-07 1.16922 4.81758 0.603355 4.60031 5 1.68555 0 0
1.571e-07 1.16431 4.81735 0.602343 4.60021 5 1.67716 0 0
1.572e-07 1.15943 4.81712 0.601335 4.60012 5 1.66882 0 0
1.573e-07 1.15457 4.81688 0.600334 4.60003 5 1.66051 0 0
1.574e-07 1.14974 4.81665 0.599337 4.59994 5 1.65225 0 0
1.575e-07 1.14494 4.81643 0.598346 4.59985 5 1.64403 0 0
1.576e-07 1.14015 4.8162 0.597361 4.59976 5 1.63585 0 0
1.577e-07 1.1354 4.81597 0.59638 4.59967 5 1.62771 0 0
1.578e-07 1.13066 4.81575 0.595405 4.59958 5 1.61962 0 0
1.579e-07 1.12596 4.81552 0.594436 4.59949 5 1.61156 0 0
1.58e-07 1.12127 4.8153 0.593471 4.59941 5 1.60354 0 0
1.581e-07 1.11662 4.81508 0.592512 4.59932 5 1.59556 0 0
1.582e-07 1.11198 4.81486 0.591558 4.59923 5 1.58762 0 0
1.583e-07 1.10737 4.81464 0.59061 4.59915 5 1.57973 0 0
1.584e-07 1.10279 4.81442 0.589666 4.59906 5 1.57187 0 0
1.585e-07 1.09822 4.8142 0.588727 4.59898 5 1.56405 0 0
1.586e-07 1.09369 4.81399 0.587794 4.59889 5 1.55626 0 0
1.587e-07 1.08917 4.81377 0.586866 4.59881 5 1.54852 0 0
1.588e-07 1.08468 4.81356 0.585942 4.59872 5 1.54082 0 0
1.589e-07 1.08021 4.81334 0.585024 4.59864 5 1.53315 0 0
1.59e-07 1.07577 4.81313 0.584111 4.59856 5 1.52552 0 0
1.591e-07 1.07135 4.81292 0.583202 4.59847 5 1.51793 0 0
1.592e-07 1.06695 4.81271 0.582299 4.59839 5 1.51038 0 0
1.593e-07 1.06257 4.8125 0.5814 4.59831 5 1.50287 0 0
1.594e-07 1.05822 4.8123 0.580507 4.59823 5 1.49539 0 0
1.595e-07 1.05389 4.81209 0.579618 4.59815 5 1.48795 0 0
1.596e-07 1.04958 4.81188 0.578734 4.59807 5 1.48055 0 0
1.597e-07 1.0453 4.81168 0.577855 4.59799 5 1.47318 0 0
1.598e-07 1.04103 4.81148 0.57698 4.59791 5 1.46585 0 0
1.599e-07 1.03679 4.81128 0.57611 4.59783 5 1.45856 0 0
1.6e-07 1.03258 4.81108 0.575245 4.59775 5 1.4513 0 0
1.601e-07 1.02838 4.81088 0.574385 4.59767 5 1.44408 0 0
1.602e-07 1.02421 4.81068 0.57353 4.59759 5 1.4369 0 0
1.603e-07 1.02005 4.81048 0.572679 4.59752 5 1.42975 0 0
1.604e-07 1.01592 4.81028 0.571832 4.59744 5 1.42264 0 0
1.605e-07 1.01181 4.81009 0.57099 4.59736 5 1.41556 0 0
1.606e-07 1.00772 4.80989 0.570153 4.59729 5 1.40852 0 0
1.607e-07 1.00366 4.8097 0.569321 4.59721 5 1.40151 0 0
1.608e-07 0.999612 4.80951 0.568492 4.59714 5 1.39454 0 0
